name,scn_name,bus,carrier,p_nom,p_max_pu,marginal_cost,efficiency,up_time_before,e_nom_max,control,weight,p_nom_opt
74782 load shedding,,74782,load shedding,159621.45424101787,1.0,10000.001298351744,1.0,1,0.0,PQ,159621.45424101787,159621.45424101787
74783 load shedding,,74783,load shedding,957728.7254461071,1.0,10000.00703786142,1.0,1,0.0,PQ,957728.7254461072,957728.7254461071
74784 CH4_biogas,eGon2035,74784,CH4_biogas,6.497999999999999,1.0,25.606286483054248,1.0,0,inf,Slack,6.497999999999999,6.497999999999999
74784 load shedding,,74784,load shedding,957728.7254461071,1.0,10000.00940298828,1.0,1,0.0,PQ,957728.7254461072,957728.7254461071
74785 CH4_biogas,eGon2035,74785,CH4_biogas,132.6675,1.0,25.60476888137192,1.0,0,inf,Slack,132.6675,132.6675
74785 load shedding,,74785,load shedding,159621.45424101787,1.0,10000.005235641678,1.0,1,0.0,PQ,159621.45424101787,159621.45424101787
74786 CH4_biogas,eGon2035,74786,CH4_biogas,29.241,1.0,25.60359038426966,1.0,0,inf,Slack,29.241,29.241
74786 load shedding,,74786,load shedding,1596214.5424101786,1.0,10000.008939096873,1.0,1,0.0,PQ,1596214.5424101786,1596214.5424101786
74787 CH4_biogas,eGon2035,74787,CH4_biogas,15.703499999999998,1.0,25.606836271355586,1.0,0,inf,Slack,15.703499999999998,15.703499999999998
74787 load shedding,,74787,load shedding,319242.90848203574,1.0,10000.009469747045,1.0,1,0.0,PQ,319242.90848203574,319242.90848203574
74788 CH4_biogas,eGon2035,74788,CH4_biogas,3.7904999999999998,1.0,25.615885711136098,1.0,0,inf,Slack,3.7904999999999998,3.7904999999999998
74788 load shedding,,74788,load shedding,638485.8169640715,1.0,10000.008463325932,1.0,1,0.0,PQ,638485.8169640715,638485.8169640715
74789 load shedding,,74789,load shedding,319242.90848203574,1.0,10000.013013785625,1.0,1,0.0,PQ,319242.90848203574,319242.90848203574
74790 CH4_biogas,eGon2035,74790,CH4_biogas,11.3715,1.0,25.608701323434587,1.0,0,inf,Slack,11.3715,11.3715
74790 load shedding,,74790,load shedding,2394321.8136152676,1.0000000000000002,10000.009446152082,1.0000000000000002,1,0.0,PQ,2394321.813615268,2394321.8136152676
74791 load shedding,,74791,load shedding,478864.3627230536,1.0,10000.00796311162,1.0,1,0.0,PQ,478864.3627230536,478864.3627230536
74792 CH4_NG,eGon2035,74792,CH4_NG,1121947.1825035778,1.0,40.97953840773313,1.0,0,inf,Slack,1121947.1825035778,1121947.1825035778
74792 load shedding,,74792,load shedding,1276971.633928143,1.0,10000.004854095478,1.0,1,0.0,PQ,1276971.633928143,1276971.633928143
74793 CH4_biogas,eGon2035,74793,CH4_biogas,9.205499999999999,1.0,25.6030443749611,1.0,0,inf,Slack,9.205499999999999,9.205499999999999
74793 load shedding,,74793,load shedding,1436593.0881691608,1.0,10000.006924278521,1.0,1,0.0,PQ,1436593.0881691608,1436593.0881691608
74794 CH4_biogas,eGon2035,74794,CH4_biogas,7.039499999999999,1.0,25.600032535671946,1.0,0,inf,Slack,7.039499999999999,7.039499999999999
74794 load shedding,,74794,load shedding,319242.90848203574,1.0,10000.001333883647,1.0,1,0.0,PQ,319242.90848203574,319242.90848203574
74795 CH4_biogas,eGon2035,74795,CH4_biogas,20.7936,0.9999999999999999,25.60971320010007,0.9999999999999999,0,inf,Slack,20.793599999999998,20.7936
74795 load shedding,,74795,load shedding,1117350.179687125,1.0000000000000002,10000.011668296744,1.0000000000000002,1,0.0,PQ,1117350.1796871251,1117350.179687125
74796 load shedding,,74796,load shedding,159621.45424101787,1.0,10000.003387714401,1.0,1,0.0,PQ,159621.45424101787,159621.45424101787
74797 CH4_biogas,eGon2035,74797,CH4_biogas,8.9889,1.0,25.614008759556015,1.0,0,inf,Slack,8.9889,8.9889
74797 load shedding,,74797,load shedding,1117350.179687125,1.0000000000000002,10000.011315283826,1.0000000000000002,1,0.0,PQ,1117350.1796871251,1117350.179687125
74798 load shedding,,74798,load shedding,638485.8169640715,1.0,10000.008127159834,1.0,1,0.0,PQ,638485.8169640715,638485.8169640715
74799 CH4_biogas,eGon2035,74799,CH4_biogas,13.104299999999999,1.0,25.606034293882097,1.0,0,inf,Slack,13.104299999999999,13.104299999999999
74799 load shedding,,74799,load shedding,478864.3627230536,1.0,10000.01180700714,1.0,1,0.0,PQ,478864.3627230536,478864.3627230536
74800 CH4_biogas,eGon2035,74800,CH4_biogas,84.47399999999999,1.0,25.60508194562685,1.0,0,inf,Slack,84.47399999999999,84.47399999999999
74800 load shedding,,74800,load shedding,1117350.179687125,1.0000000000000002,10000.010124543245,1.0000000000000002,1,0.0,PQ,1117350.1796871251,1117350.179687125
74801 CH4_biogas,eGon2035,74801,CH4_biogas,22.743,1.0,25.61000176703309,1.0,0,inf,Slack,22.743,22.743
74801 load shedding,,74801,load shedding,1117350.179687125,1.0000000000000002,10000.01237567869,1.0000000000000002,1,0.0,PQ,1117350.1796871251,1117350.179687125
74815 load shedding,,74815,load shedding,319242.90848203574,1.0,10000.011023038822,1.0,1,0.0,PQ,319242.90848203574,319242.90848203574
74816 load shedding,,74816,load shedding,1436593.0881691608,1.0,10000.008272177183,1.0,1,0.0,PQ,1436593.0881691608,1436593.0881691608
74817 load shedding,,74817,load shedding,957728.7254461071,1.0,10000.00592676936,1.0,1,0.0,PQ,957728.7254461072,957728.7254461071
74818 load shedding,,74818,load shedding,2873186.1763383215,1.0,10000.008540840103,1.0,1,0.0,PQ,2873186.1763383215,2873186.1763383215
74819 load shedding,,74819,load shedding,319242.90848203574,1.0,10000.011473627323,1.0,1,0.0,PQ,319242.90848203574,319242.90848203574
74820 load shedding,,74820,load shedding,1117350.179687125,1.0000000000000002,10000.009039496976,1.0000000000000002,1,0.0,PQ,1117350.1796871251,1117350.179687125
74821 load shedding,,74821,load shedding,1915457.4508922142,1.0,10000.007231699123,1.0,1,0.0,PQ,1915457.4508922144,1915457.4508922142
74822 load shedding,,74822,load shedding,798107.2712050893,1.0,10000.012169799542,1.0,1,0.0,PQ,798107.2712050893,798107.2712050893
74823 load shedding,,74823,load shedding,798107.2712050893,1.0,10000.009041997571,1.0,1,0.0,PQ,798107.2712050893,798107.2712050893
74824 load shedding,,74824,load shedding,638485.8169640715,1.0,10000.006190996874,1.0,1,0.0,PQ,638485.8169640715,638485.8169640715
74825 load shedding,,74825,load shedding,1596214.5424101786,1.0,10000.008569949237,1.0,1,0.0,PQ,1596214.5424101786,1596214.5424101786
74826 load shedding,,74826,load shedding,3192429.084820357,1.0,10000.010536490585,1.0,1,0.0,PQ,3192429.084820357,3192429.084820357
74827 load shedding,,74827,load shedding,478864.3627230536,1.0,10000.010240385987,1.0,1,0.0,PQ,478864.3627230536,478864.3627230536
74828 load shedding,,74828,load shedding,638485.8169640715,1.0,10000.011023728011,1.0,1,0.0,PQ,638485.8169640715,638485.8169640715
74829 load shedding,,74829,load shedding,1596214.5424101786,1.0,10000.008208518564,1.0,1,0.0,PQ,1596214.5424101786,1596214.5424101786
74830 load shedding,,74830,load shedding,2394321.8136152676,1.0000000000000002,10000.008017902894,1.0000000000000002,1,0.0,PQ,2394321.813615268,2394321.8136152676
74831 load shedding,,74831,load shedding,1117350.179687125,1.0000000000000002,10000.0076013267,1.0000000000000002,1,0.0,PQ,1117350.1796871251,1117350.179687125
74832 load shedding,,74832,load shedding,638485.8169640715,1.0,10000.006683541997,1.0,1,0.0,PQ,638485.8169640715,638485.8169640715
74833 load shedding,,74833,load shedding,798107.2712050893,1.0,10000.007100289042,1.0,1,0.0,PQ,798107.2712050893,798107.2712050893
74834 load shedding,,74834,load shedding,159621.45424101787,1.0,10000.011023788671,1.0,1,0.0,PQ,159621.45424101787,159621.45424101787
74835 load shedding,,74835,load shedding,1436593.0881691608,1.0,10000.009552633086,1.0,1,0.0,PQ,1436593.0881691608,1436593.0881691608
74836 load shedding,,74836,load shedding,2873186.1763383215,1.0,10000.007544573014,1.0,1,0.0,PQ,2873186.1763383215,2873186.1763383215
74837 load shedding,,74837,load shedding,2075078.905133232,1.0,10000.006682140303,1.0,1,0.0,PQ,2075078.9051332322,2075078.905133232
74838 load shedding,,74838,load shedding,478864.3627230536,1.0,10000.00282509747,1.0,1,0.0,PQ,478864.3627230536,478864.3627230536
74839 load shedding,,74839,load shedding,1436593.0881691608,1.0,10000.012223285414,1.0,1,0.0,PQ,1436593.0881691608,1436593.0881691608
74840 load shedding,,74840,load shedding,159621.45424101787,1.0,10000.011437307128,1.0,1,0.0,PQ,159621.45424101787,159621.45424101787
74841 load shedding,,74841,load shedding,1436593.0881691608,1.0,10000.007864565401,1.0,1,0.0,PQ,1436593.0881691608,1436593.0881691608
74842 load shedding,,74842,load shedding,159621.45424101787,1.0,10000.006801897489,1.0,1,0.0,PQ,159621.45424101787,159621.45424101787
74843 load shedding,,74843,load shedding,798107.2712050893,1.0,10000.0067773485,1.0,1,0.0,PQ,798107.2712050893,798107.2712050893
74844 load shedding,,74844,load shedding,1915457.4508922142,1.0,10000.005089166943,1.0,1,0.0,PQ,1915457.4508922144,1915457.4508922142
74845 load shedding,,74845,load shedding,1117350.179687125,1.0000000000000002,10000.009684410428,1.0000000000000002,1,0.0,PQ,1117350.1796871251,1117350.179687125
74846 load shedding,,74846,load shedding,1755835.9966511964,1.0,10000.009695808225,1.0,1,0.0,PQ,1755835.9966511966,1755835.9966511964
74847 load shedding,,74847,load shedding,1436593.0881691608,1.0,10000.006796209884,1.0,1,0.0,PQ,1436593.0881691608,1436593.0881691608
74848 load shedding,,74848,load shedding,1117350.179687125,1.0000000000000002,10000.00726150366,1.0000000000000002,1,0.0,PQ,1117350.1796871251,1117350.179687125
74849 load shedding,,74849,load shedding,798107.2712050893,1.0,10000.00930314493,1.0,1,0.0,PQ,798107.2712050893,798107.2712050893
74850 load shedding,,74850,load shedding,3352050.539061375,1.0,10000.008402399242,1.0,1,0.0,PQ,3352050.5390613754,3352050.539061375
74851 load shedding,,74851,load shedding,1276971.633928143,1.0,10000.009174231704,1.0,1,0.0,PQ,1276971.633928143,1276971.633928143
74852 load shedding,,74852,load shedding,1596214.5424101786,1.0,10000.010105837277,1.0,1,0.0,PQ,1596214.5424101786,1596214.5424101786
74853 load shedding,,74853,load shedding,1596214.5424101786,1.0,10000.005007842905,1.0,1,0.0,PQ,1596214.5424101786,1596214.5424101786
74854 load shedding,,74854,load shedding,638485.8169640715,1.0,10000.003512728175,1.0,1,0.0,PQ,638485.8169640715,638485.8169640715
74855 load shedding,,74855,load shedding,1276971.633928143,1.0,10000.008815447025,1.0,1,0.0,PQ,1276971.633928143,1276971.633928143
74856 load shedding,,74856,load shedding,319242.90848203574,1.0,10000.00340626394,1.0,1,0.0,PQ,319242.90848203574,319242.90848203574
74857 load shedding,,74857,load shedding,638485.8169640715,1.0,10000.008123051764,1.0,1,0.0,PQ,638485.8169640715,638485.8169640715
74858 load shedding,,74858,load shedding,1436593.0881691608,1.0,10000.009186474224,1.0,1,0.0,PQ,1436593.0881691608,1436593.0881691608
74859 load shedding,,74859,load shedding,1596214.5424101786,1.0,10000.006212548875,1.0,1,0.0,PQ,1596214.5424101786,1596214.5424101786
74860 load shedding,,74860,load shedding,1117350.179687125,1.0000000000000002,10000.00815924823,1.0000000000000002,1,0.0,PQ,1117350.1796871251,1117350.179687125
74861 load shedding,,74861,load shedding,3032807.6305793393,1.0,10000.006108203497,1.0,1,0.0,PQ,3032807.6305793393,3032807.6305793393
74862 load shedding,,74862,load shedding,1117350.179687125,1.0000000000000002,10000.005659568544,1.0000000000000002,1,0.0,PQ,1117350.1796871251,1117350.179687125
74863 load shedding,,74863,load shedding,798107.2712050893,1.0,10000.011020527852,1.0,1,0.0,PQ,798107.2712050893,798107.2712050893
74864 load shedding,,74864,load shedding,798107.2712050893,1.0,10000.006339395895,1.0,1,0.0,PQ,798107.2712050893,798107.2712050893
74865 load shedding,,74865,load shedding,1117350.179687125,1.0000000000000002,10000.00837481466,1.0000000000000002,1,0.0,PQ,1117350.1796871251,1117350.179687125
74866 load shedding,,74866,load shedding,319242.90848203574,1.0,10000.000813298499,1.0,1,0.0,PQ,319242.90848203574,319242.90848203574
74867 load shedding,,74867,load shedding,638485.8169640715,1.0,10000.007623593054,1.0,1,0.0,PQ,638485.8169640715,638485.8169640715
74868 load shedding,,74868,load shedding,478864.3627230536,1.0,10000.009160051473,1.0,1,0.0,PQ,478864.3627230536,478864.3627230536
74869 load shedding,,74869,load shedding,957728.7254461071,1.0,10000.006799394445,1.0,1,0.0,PQ,957728.7254461072,957728.7254461071
74870 load shedding,,74870,load shedding,1755835.9966511964,1.0,10000.006557937671,1.0,1,0.0,PQ,1755835.9966511966,1755835.9966511964
74871 load shedding,,74871,load shedding,2553943.267856286,1.0,10000.011133432667,1.0,1,0.0,PQ,2553943.267856286,2553943.267856286
74872 load shedding,,74872,load shedding,798107.2712050893,1.0,10000.008842774721,1.0,1,0.0,PQ,798107.2712050893,798107.2712050893
74873 load shedding,,74873,load shedding,1117350.179687125,1.0000000000000002,10000.008069118408,1.0000000000000002,1,0.0,PQ,1117350.1796871251,1117350.179687125
74874 load shedding,,74874,load shedding,638485.8169640715,1.0,10000.006798956263,1.0,1,0.0,PQ,638485.8169640715,638485.8169640715
74875 load shedding,,74875,load shedding,478864.3627230536,1.0,10000.009871687542,1.0,1,0.0,PQ,478864.3627230536,478864.3627230536
74876 load shedding,,74876,load shedding,1117350.179687125,1.0000000000000002,10000.004659378912,1.0000000000000002,1,0.0,PQ,1117350.1796871251,1117350.179687125
74877 load shedding,,74877,load shedding,478864.3627230536,1.0,10000.011914407789,1.0,1,0.0,PQ,478864.3627230536,478864.3627230536
74878 load shedding,,74878,load shedding,798107.2712050893,1.0,10000.007349259236,1.0,1,0.0,PQ,798107.2712050893,798107.2712050893
74879 load shedding,,74879,load shedding,4309779.264507483,1.0,10000.009083286897,1.0,1,0.0,PQ,4309779.264507483,4309779.264507483
74880 load shedding,,74880,load shedding,159621.45424101787,1.0,10000.001241340073,1.0,1,0.0,PQ,159621.45424101787,159621.45424101787
74881 load shedding,,74881,load shedding,957728.7254461071,1.0,10000.008540886223,1.0,1,0.0,PQ,957728.7254461072,957728.7254461071
74882 load shedding,,74882,load shedding,159621.45424101787,1.0,10000.018158249017,1.0,1,0.0,PQ,159621.45424101787,159621.45424101787
74883 load shedding,,74883,load shedding,957728.7254461071,1.0,10000.007840349657,1.0,1,0.0,PQ,957728.7254461072,957728.7254461071
74884 load shedding,,74884,load shedding,957728.7254461071,1.0,10000.009374409196,1.0,1,0.0,PQ,957728.7254461072,957728.7254461071
74885 load shedding,,74885,load shedding,159621.45424101787,1.0,10000.002033179097,1.0,1,0.0,PQ,159621.45424101787,159621.45424101787
74886 load shedding,,74886,load shedding,1596214.5424101786,1.0,10000.006839513251,1.0,1,0.0,PQ,1596214.5424101786,1596214.5424101786
74887 load shedding,,74887,load shedding,319242.90848203574,1.0,10000.009226032866,1.0,1,0.0,PQ,319242.90848203574,319242.90848203574
74888 load shedding,,74888,load shedding,638485.8169640715,1.0,10000.01107982423,1.0,1,0.0,PQ,638485.8169640715,638485.8169640715
74889 load shedding,,74889,load shedding,319242.90848203574,1.0,10000.006314787024,1.0,1,0.0,PQ,319242.90848203574,319242.90848203574
74890 load shedding,,74890,load shedding,2394321.8136152676,1.0000000000000002,10000.00995276479,1.0000000000000002,1,0.0,PQ,2394321.813615268,2394321.8136152676
74891 load shedding,,74891,load shedding,478864.3627230536,1.0,10000.00400691704,1.0,1,0.0,PQ,478864.3627230536,478864.3627230536
74892 load shedding,,74892,load shedding,1276971.633928143,1.0,10000.007941048776,1.0,1,0.0,PQ,1276971.633928143,1276971.633928143
74893 load shedding,,74893,load shedding,1436593.0881691608,1.0,10000.006435434692,1.0,1,0.0,PQ,1436593.0881691608,1436593.0881691608
74894 load shedding,,74894,load shedding,319242.90848203574,1.0,10000.0066295678,1.0,1,0.0,PQ,319242.90848203574,319242.90848203574
74895 load shedding,,74895,load shedding,1117350.179687125,1.0000000000000002,10000.007352783085,1.0000000000000002,1,0.0,PQ,1117350.1796871251,1117350.179687125
74896 load shedding,,74896,load shedding,159621.45424101787,1.0,10000.00136147837,1.0,1,0.0,PQ,159621.45424101787,159621.45424101787
74897 load shedding,,74897,load shedding,1117350.179687125,1.0000000000000002,10000.009985475994,1.0000000000000002,1,0.0,PQ,1117350.1796871251,1117350.179687125
74898 load shedding,,74898,load shedding,638485.8169640715,1.0,10000.005803645969,1.0,1,0.0,PQ,638485.8169640715,638485.8169640715
74899 load shedding,,74899,load shedding,478864.3627230536,1.0,10000.011250382675,1.0,1,0.0,PQ,478864.3627230536,478864.3627230536
74900 load shedding,,74900,load shedding,1117350.179687125,1.0000000000000002,10000.00883625225,1.0000000000000002,1,0.0,PQ,1117350.1796871251,1117350.179687125
74901 load shedding,,74901,load shedding,1117350.179687125,1.0000000000000002,10000.007346637572,1.0000000000000002,1,0.0,PQ,1117350.1796871251,1117350.179687125
74902 central_biomass_CHP_heat,eGon2035,74902,central_biomass_CHP_heat,3.872,1.0,0.011489666315106829,1.0,0,inf,Slack,3.872,3.872
74902 load shedding,,74902,load shedding,1276971.633928143,1.0,10000.009843025016,1.0,1,0.0,PQ,1276971.633928143,1276971.633928143
74902 solar_thermal_collector,eGon2035,74902,solar_thermal_collector,46.51119151313701,1.0,0.004468519168752649,1.0,0,inf,PQ,46.511191513137,46.51119151313701
74903 central_biomass_CHP_heat,eGon2035,74903,central_biomass_CHP_heat,0.8380000000000001,1.0,0.004684070237758035,1.0,0,inf,Slack,0.8380000000000001,0.8380000000000001
74903 load shedding,,74903,load shedding,957728.7254461071,1.0,10000.013756562497,1.0,1,0.0,PQ,957728.7254461072,957728.7254461071
74903 solar_thermal_collector,eGon2035,74903,solar_thermal_collector,35.68223911681328,1.0,0.0053691353413745585,1.0,0,inf,PQ,35.68223911681328,35.68223911681328
74904 load shedding,,74904,load shedding,2713564.7220973037,1.0,10000.006938553579,1.0,1,0.0,PQ,2713564.7220973037,2713564.7220973037
74904 solar_thermal_collector,eGon2035,74904,solar_thermal_collector,62.84748769435902,1.0,0.009666840971359152,1.0,0,inf,PQ,62.84748769435902,62.84748769435902
74905 central_biomass_CHP_heat,eGon2035,74905,central_biomass_CHP_heat,31.628,1.0,0.01041816815216897,1.0,0,inf,Slack,31.628,31.628
74905 load shedding,,74905,load shedding,2553943.267856286,1.0,10000.00668210868,1.0,1,0.0,PQ,2553943.267856286,2553943.267856286
74905 solar_thermal_collector,eGon2035,74905,solar_thermal_collector,56.155386905783125,0.9999999999999999,0.007491386630949769,0.9999999999999999,0,inf,PQ,56.15538690578312,56.155386905783125
74906 central_biomass_CHP_heat,eGon2035,74906,central_biomass_CHP_heat,0.12,1.0,0.0044456618176272125,1.0,0,inf,Slack,0.12,0.12
74906 load shedding,,74906,load shedding,798107.2712050893,1.0,10000.006945552033,1.0,1,0.0,PQ,798107.2712050893,798107.2712050893
74906 solar_thermal_collector,eGon2035,74906,solar_thermal_collector,3.5914560285394055,1.0,0.013683457906749198,1.0,0,inf,PQ,3.5914560285394055,3.5914560285394055
74907 load shedding,,74907,load shedding,638485.8169640715,1.0,10000.006463120673,1.0,1,0.0,PQ,638485.8169640715,638485.8169640715
74907 solar_thermal_collector,eGon2035,74907,solar_thermal_collector,7.927678557640834,1.0,0.012215803972829052,1.0,0,inf,PQ,7.927678557640834,7.927678557640834
