name,scn_name,bus0,bus1,carrier,p_nom,p_nom_extendable,p_nom_max,capital_cost,length,type,efficiency,p_nom_min,p_min_pu,marginal_cost,p_nom_opt,country,build_year,min_up_time,min_down_time,up_time_before,down_time_before,p_nom_mod,marginal_cost_quadratic,stand_by_cost,start_up_cost,shut_down_cost,ramp_limit_start_up,ramp_limit_shut_down
2582,eGon2035,74775,49992,central_gas_CHP_heat,0.23600000000000002,False,inf,0.0,0.0,,2.866666666666667,0.0,0.0,0.0,0.23600000000000002,,0.0,0.0,0.0,1.0,0.0,,,,,,,
2583,eGon2035,74775,50041,central_gas_CHP_heat,0.372,False,inf,0.0,0.0,,2.866666666666667,0.0,0.0,0.0,0.372,,0.0,0.0,0.0,1.0,0.0,,,,,,,
2584,eGon2035,74775,50041,central_gas_boiler,372.3759755692769,False,inf,0.0,0.0,,1.04,0.0,0.0,1.0,372.3759755692769,,0.0,0.0,0.0,1.0,0.0,,,,,,,
2589,eGon2035,74775,74797,CH4,27125.0,False,inf,0.0,35.010498659659746,,1.0,0.0,-1.0,0.0,27125.0,,0.0,0.0,0.0,1.0,0.0,,,,,,,
2591,eGon2035,74775,74965,central_gas_CHP_heat,44.925,False,inf,0.0,0.0,,2.866666666666667,0.0,0.0,0.0,44.925,,0.0,0.0,0.0,1.0,0.0,,,,,,,
2592,eGon2035,74775,74965,central_gas_boiler,35277.55384153879,False,inf,0.0,0.0,,1.04,0.0,0.0,1.0,35277.55384153879,,0.0,0.0,0.0,1.0,0.0,,,,,,,
2593,eGon2035,74775,74978,central_gas_CHP_heat,24.1598,False,inf,0.0,0.0,,2.866666666666667,0.0,0.0,0.0,24.1598,,0.0,0.0,0.0,1.0,0.0,,,,,,,
2594,eGon2035,74775,74978,central_gas_boiler,5325.505530933016,False,inf,0.0,0.0,,1.04,0.0,0.0,1.0,5325.505530933016,,0.0,0.0,0.0,1.0,0.0,,,,,,,
2595,eGon2035,74775,74979,central_gas_CHP_heat,2.98531,False,inf,0.0,0.0,,2.866666666666667,0.0,0.0,0.0,2.98531,,0.0,0.0,0.0,1.0,0.0,,,,,,,
2596,eGon2035,74775,74979,central_gas_boiler,5690.4058175662385,False,inf,0.0,0.0,,1.04,0.0,0.0,1.0,5690.4058175662385,,0.0,0.0,0.0,1.0,0.0,,,,,,,
2608,eGon2035,74776,50084,central_gas_CHP_heat,0.3,False,inf,0.0,0.0,,2.866666666666667,0.0,0.0,0.0,0.3,,0.0,0.0,0.0,1.0,0.0,,,,,,,
2609,eGon2035,74776,50084,central_gas_boiler,194.6932132427509,False,inf,0.0,0.0,,1.04,0.0,0.0,1.0,194.6932132427509,,0.0,0.0,0.0,1.0,0.0,,,,,,,
2611,eGon2035,74776,74795,CH4,135625.0,False,inf,0.0,61.559635919170304,,1.0,0.0,-1.0,0.0,135625.0,,0.0,0.0,0.0,1.0,0.0,,,,,,,
2613,eGon2035,74776,74923,central_gas_CHP_heat,81.57900000000001,False,inf,0.0,0.0,,2.866666666666667,0.0,0.0,0.0,81.57900000000001,,0.0,0.0,0.0,1.0,0.0,,,,,,,
2614,eGon2035,74776,74923,central_gas_boiler,29090.62227867877,False,inf,0.0,0.0,,1.04,0.0,0.0,1.0,29090.62227867877,,0.0,0.0,0.0,1.0,0.0,,,,,,,
2615,eGon2035,74776,74932,central_gas_CHP_heat,3.622,False,inf,0.0,0.0,,2.866666666666667,0.0,0.0,0.0,3.622,,0.0,0.0,0.0,1.0,0.0,,,,,,,
2616,eGon2035,74776,74932,central_gas_boiler,3246.100064301612,False,inf,0.0,0.0,,1.04,0.0,0.0,1.0,3246.100064301612,,0.0,0.0,0.0,1.0,0.0,,,,,,,
2617,eGon2035,74776,74933,central_gas_CHP_heat,0.372,False,inf,0.0,0.0,,2.866666666666667,0.0,0.0,0.0,0.372,,0.0,0.0,0.0,1.0,0.0,,,,,,,
2618,eGon2035,74776,74933,central_gas_boiler,563.0847784189077,False,inf,0.0,0.0,,1.04,0.0,0.0,1.0,563.0847784189077,,0.0,0.0,0.0,1.0,0.0,,,,,,,
2624,eGon2035,74777,74783,CH4,27125.0,False,inf,0.0,68.39521134054522,,1.0,0.0,-1.0,0.0,27125.0,,0.0,0.0,0.0,1.0,0.0,,,,,,,
2625,eGon2035,74777,74789,CH4,27125.0,False,inf,0.0,38.970648294760615,,1.0,0.0,-1.0,0.0,27125.0,,0.0,0.0,0.0,1.0,0.0,,,,,,,
2626,eGon2035,74777,74797,CH4,27125.0,False,inf,0.0,55.43692218253978,,1.0,0.0,-1.0,0.0,27125.0,,0.0,0.0,0.0,1.0,0.0,,,,,,,
2628,eGon2035,74777,74919,central_gas_CHP_heat,0.602,False,inf,0.0,0.0,,2.866666666666667,0.0,0.0,0.0,0.602,,0.0,0.0,0.0,1.0,0.0,,,,,,,
2629,eGon2035,74777,74919,central_gas_boiler,462.7037328467858,False,inf,0.0,0.0,,1.04,0.0,0.0,1.0,462.7037328467858,,0.0,0.0,0.0,1.0,0.0,,,,,,,
2630,eGon2035,74777,74922,central_gas_CHP_heat,18.712,False,inf,0.0,0.0,,2.866666666666667,0.0,0.0,0.0,18.712,,0.0,0.0,0.0,1.0,0.0,,,,,,,
2631,eGon2035,74777,74922,central_gas_boiler,14697.06681555328,False,inf,0.0,0.0,,1.04,0.0,0.0,1.0,14697.06681555328,,0.0,0.0,0.0,1.0,0.0,,,,,,,
2632,eGon2035,74777,74931,central_gas_CHP_heat,27.041,False,inf,0.0,0.0,,2.866666666666667,0.0,0.0,0.0,27.041,,0.0,0.0,0.0,1.0,0.0,,,,,,,
2633,eGon2035,74777,74931,central_gas_boiler,6036.102262446602,False,inf,0.0,0.0,,1.04,0.0,0.0,1.0,6036.102262446602,,0.0,0.0,0.0,1.0,0.0,,,,,,,
2638,eGon2035,74778,50380,central_gas_CHP_heat,0.763,False,inf,0.0,0.0,,2.866666666666667,0.0,0.0,0.0,0.763,,0.0,0.0,0.0,1.0,0.0,,,,,,,
2646,eGon2035,74778,75001,central_gas_CHP_heat,0.46,False,inf,0.0,0.0,,2.866666666666667,0.0,0.0,0.0,0.46,,0.0,0.0,0.0,1.0,0.0,,,,,,,
2647,eGon2035,74778,75001,central_gas_boiler,843.8546308629686,False,inf,0.0,0.0,,1.04,0.0,0.0,1.0,843.8546308629686,,0.0,0.0,0.0,1.0,0.0,,,,,,,
2648,eGon2035,74778,75002,central_gas_CHP_heat,10.5363,False,inf,0.0,0.0,,2.866666666666667,0.0,0.0,0.0,10.5363,,0.0,0.0,0.0,1.0,0.0,,,,,,,
2649,eGon2035,74778,75002,central_gas_boiler,6950.026836594137,False,inf,0.0,0.0,,1.04,0.0,0.0,1.0,6950.026836594137,,0.0,0.0,0.0,1.0,0.0,,,,,,,
2650,eGon2035,74778,75014,central_gas_CHP_heat,3.5909999999999997,False,inf,0.0,0.0,,2.866666666666667,0.0,0.0,0.0,3.5909999999999997,,0.0,0.0,0.0,1.0,0.0,,,,,,,
2651,eGon2035,74778,75014,central_gas_boiler,5277.062640213703,False,inf,0.0,0.0,,1.04,0.0,0.0,1.0,5277.062640213703,,0.0,0.0,0.0,1.0,0.0,,,,,,,
2652,eGon2035,74778,75015,central_gas_CHP_heat,2.9779999999999998,False,inf,0.0,0.0,,2.866666666666667,0.0,0.0,0.0,2.9779999999999998,,0.0,0.0,0.0,1.0,0.0,,,,,,,
2653,eGon2035,74778,75015,central_gas_boiler,3586.0151659189214,False,inf,0.0,0.0,,1.04,0.0,0.0,1.0,3586.0151659189214,,0.0,0.0,0.0,1.0,0.0,,,,,,,
2658,eGon2035,74779,50995,central_gas_CHP_heat,21.092,False,inf,0.0,0.0,,2.866666666666667,0.0,0.0,0.0,21.092,,0.0,0.0,0.0,1.0,0.0,,,,,,,
2659,eGon2035,74779,51103,central_gas_CHP_heat,0.49,False,inf,0.0,0.0,,2.866666666666667,0.0,0.0,0.0,0.49,,0.0,0.0,0.0,1.0,0.0,,,,,,,
2660,eGon2035,74779,51130,central_gas_CHP_heat,5.307,False,inf,0.0,0.0,,2.866666666666667,0.0,0.0,0.0,5.307,,0.0,0.0,0.0,1.0,0.0,,,,,,,
2661,eGon2035,74779,51130,central_gas_boiler,6188.505969268873,False,inf,0.0,0.0,,1.04,0.0,0.0,1.0,6188.505969268873,,0.0,0.0,0.0,1.0,0.0,,,,,,,
2662,eGon2035,74779,51168,central_gas_CHP_heat,0.976,False,inf,0.0,0.0,,2.866666666666667,0.0,0.0,0.0,0.976,,0.0,0.0,0.0,1.0,0.0,,,,,,,
2663,eGon2035,74779,51168,central_gas_boiler,239.370899674516,False,inf,0.0,0.0,,1.04,0.0,0.0,1.0,239.370899674516,,0.0,0.0,0.0,1.0,0.0,,,,,,,
2666,eGon2035,74779,52033,central_gas_CHP_heat,88.137,False,inf,0.0,0.0,,2.866666666666667,0.0,0.0,0.0,88.137,,0.0,0.0,0.0,1.0,0.0,,,,,,,
2667,eGon2035,74779,52033,central_gas_boiler,44539.71518881708,False,inf,0.0,0.0,,1.04,0.0,0.0,1.0,44539.71518881708,,0.0,0.0,0.0,1.0,0.0,,,,,,,
2668,eGon2035,74779,74792,CH4,135625.0,False,inf,0.0,20.62692839165942,,1.0,0.0,-1.0,0.0,135625.0,,0.0,0.0,0.0,1.0,0.0,,,,,,,
2669,eGon2035,74779,74793,CH4,27125.0,False,inf,0.0,62.274311980330914,,1.0,0.0,-1.0,0.0,27125.0,,0.0,0.0,0.0,1.0,0.0,,,,,,,
2671,eGon2035,74779,75074,central_gas_CHP_heat,46.31045,False,inf,0.0,0.0,,2.866666666666667,0.0,0.0,0.0,46.31045,,0.0,0.0,0.0,1.0,0.0,,,,,,,
2672,eGon2035,74779,75074,central_gas_boiler,30454.921134844783,False,inf,0.0,0.0,,1.04,0.0,0.0,1.0,30454.921134844783,,0.0,0.0,0.0,1.0,0.0,,,,,,,
2673,eGon2035,74779,75091,central_gas_CHP_heat,83.70700000000001,False,inf,0.0,0.0,,2.866666666666667,0.0,0.0,0.0,83.70700000000001,,0.0,0.0,0.0,1.0,0.0,,,,,,,
2674,eGon2035,74779,75091,central_gas_boiler,11225.308422117861,False,inf,0.0,0.0,,1.04,0.0,0.0,1.0,11225.308422117861,,0.0,0.0,0.0,1.0,0.0,,,,,,,
2675,eGon2035,74779,75108,central_gas_CHP_heat,3.4546,False,inf,0.0,0.0,,2.866666666666667,0.0,0.0,0.0,3.4546,,0.0,0.0,0.0,1.0,0.0,,,,,,,
2676,eGon2035,74779,75108,central_gas_boiler,2386.327836384684,False,inf,0.0,0.0,,1.04,0.0,0.0,1.0,2386.327836384684,,0.0,0.0,0.0,1.0,0.0,,,,,,,
2677,eGon2035,74779,75113,central_gas_CHP_heat,1091.4776,False,inf,0.0,0.0,,2.866666666666667,0.0,0.0,0.0,1091.4776,,0.0,0.0,0.0,1.0,0.0,,,,,,,
2678,eGon2035,74779,75113,central_gas_boiler,46141.000671417096,False,inf,0.0,0.0,,1.04,0.0,0.0,1.0,46141.000671417096,,0.0,0.0,0.0,1.0,0.0,,,,,,,
2679,eGon2035,74779,75124,central_gas_CHP_heat,16.227,False,inf,0.0,0.0,,2.866666666666667,0.0,0.0,0.0,16.227,,0.0,0.0,0.0,1.0,0.0,,,,,,,
2680,eGon2035,74779,75124,central_gas_boiler,68704.8483194313,False,inf,0.0,0.0,,1.04,0.0,0.0,1.0,68704.8483194313,,0.0,0.0,0.0,1.0,0.0,,,,,,,
2681,eGon2035,74779,75126,central_gas_CHP_heat,96.901,False,inf,0.0,0.0,,2.866666666666667,0.0,0.0,0.0,96.901,,0.0,0.0,0.0,1.0,0.0,,,,,,,
2682,eGon2035,74779,75126,central_gas_boiler,469.6227147028996,False,inf,0.0,0.0,,1.04,0.0,0.0,1.0,469.6227147028996,,0.0,0.0,0.0,1.0,0.0,,,,,,,
2683,eGon2035,74779,75247,central_gas_CHP_heat,205.18800000000002,False,inf,0.0,0.0,,2.866666666666667,0.0,0.0,0.0,205.18800000000002,,0.0,0.0,0.0,1.0,0.0,,,,,,,
2684,eGon2035,74779,75247,central_gas_boiler,168770.69794468037,False,inf,0.0,0.0,,1.04,0.0,0.0,1.0,168770.69794468037,,0.0,0.0,0.0,1.0,0.0,,,,,,,
2685,eGon2035,74779,75248,central_gas_CHP_heat,642.2726,False,inf,0.0,0.0,,2.866666666666667,0.0,0.0,0.0,642.2726,,0.0,0.0,0.0,1.0,0.0,,,,,,,
2686,eGon2035,74779,75248,central_gas_boiler,24392.96567029754,False,inf,0.0,0.0,,1.04,0.0,0.0,1.0,24392.96567029754,,0.0,0.0,0.0,1.0,0.0,,,,,,,
2694,eGon2035,74780,51937,central_gas_CHP_heat,0.114,False,inf,0.0,0.0,,2.866666666666667,0.0,0.0,0.0,0.114,,0.0,0.0,0.0,1.0,0.0,,,,,,,
2695,eGon2035,74780,51937,central_gas_boiler,113.21527988289013,False,inf,0.0,0.0,,1.04,0.0,0.0,1.0,113.21527988289013,,0.0,0.0,0.0,1.0,0.0,,,,,,,
2696,eGon2035,74780,51958,central_gas_CHP_heat,0.1,False,inf,0.0,0.0,,2.866666666666667,0.0,0.0,0.0,0.1,,0.0,0.0,0.0,1.0,0.0,,,,,,,
2697,eGon2035,74780,51958,central_gas_boiler,478.6703500463461,False,inf,0.0,0.0,,1.04,0.0,0.0,1.0,478.6703500463461,,0.0,0.0,0.0,1.0,0.0,,,,,,,
2702,eGon2035,74780,74790,CH4,27125.0,False,inf,0.0,92.57077294751994,,1.0,0.0,-1.0,0.0,27125.0,,0.0,0.0,0.0,1.0,0.0,,,,,,,
2704,eGon2035,74780,75222,central_gas_CHP_heat,6.295800000000001,False,inf,0.0,0.0,,2.866666666666667,0.0,0.0,0.0,6.295800000000001,,0.0,0.0,0.0,1.0,0.0,,,,,,,
2705,eGon2035,74780,75222,central_gas_boiler,16903.619408583392,False,inf,0.0,0.0,,1.04,0.0,0.0,1.0,16903.619408583392,,0.0,0.0,0.0,1.0,0.0,,,,,,,
2712,eGon2035,74781,51950,central_gas_CHP_heat,1.8,False,inf,0.0,0.0,,2.866666666666667,0.0,0.0,0.0,1.8,,0.0,0.0,0.0,1.0,0.0,,,,,,,
2718,eGon2035,74781,75213,central_gas_CHP_heat,13.446,False,inf,0.0,0.0,,2.866666666666667,0.0,0.0,0.0,13.446,,0.0,0.0,0.0,1.0,0.0,,,,,,,
2719,eGon2035,74781,75213,central_gas_boiler,13829.927518267426,False,inf,0.0,0.0,,1.04,0.0,0.0,1.0,13829.927518267426,,0.0,0.0,0.0,1.0,0.0,,,,,,,
2720,eGon2035,74781,75219,central_gas_CHP_heat,6.518,False,inf,0.0,0.0,,2.866666666666667,0.0,0.0,0.0,6.518,,0.0,0.0,0.0,1.0,0.0,,,,,,,
2721,eGon2035,74781,75219,central_gas_boiler,8128.364702927122,False,inf,0.0,0.0,,1.04,0.0,0.0,1.0,8128.364702927122,,0.0,0.0,0.0,1.0,0.0,,,,,,,
2722,eGon2035,74781,75225,central_gas_CHP_heat,404.587,False,inf,0.0,0.0,,2.866666666666667,0.0,0.0,0.0,404.587,,0.0,0.0,0.0,1.0,0.0,,,,,,,
2723,eGon2035,74781,75225,central_gas_boiler,10589.679793292837,False,inf,0.0,0.0,,1.04,0.0,0.0,1.0,10589.679793292837,,0.0,0.0,0.0,1.0,0.0,,,,,,,
2724,eGon2035,74781,75227,central_gas_CHP_heat,35.933,False,inf,0.0,0.0,,2.866666666666667,0.0,0.0,0.0,35.933,,0.0,0.0,0.0,1.0,0.0,,,,,,,
2725,eGon2035,74781,75227,central_gas_boiler,18544.852302151965,False,inf,0.0,0.0,,1.04,0.0,0.0,1.0,18544.852302151965,,0.0,0.0,0.0,1.0,0.0,,,,,,,
2726,eGon2035,74781,75242,central_gas_CHP_heat,0.2,False,inf,0.0,0.0,,2.866666666666667,0.0,0.0,0.0,0.2,,0.0,0.0,0.0,1.0,0.0,,,,,,,
2727,eGon2035,74781,75242,central_gas_boiler,1948.8490418098497,False,inf,0.0,0.0,,1.04,0.0,0.0,1.0,1948.8490418098497,,0.0,0.0,0.0,1.0,0.0,,,,,,,
2732,eGon2035,74782,75172,central_gas_CHP_heat,260.90700000000004,False,inf,0.0,0.0,,2.866666666666667,0.0,0.0,0.0,260.90700000000004,,0.0,0.0,0.0,1.0,0.0,,,,,,,
2733,eGon2035,74782,75172,central_gas_boiler,62694.79927275891,False,inf,0.0,0.0,,1.04,0.0,0.0,1.0,62694.79927275891,,0.0,0.0,0.0,1.0,0.0,,,,,,,
2738,eGon2035,74783,49783,central_gas_CHP_heat,25.567999999999998,False,inf,0.0,0.0,,2.866666666666667,0.0,0.0,0.0,25.567999999999998,,0.0,0.0,0.0,1.0,0.0,,,,,,,
2739,eGon2035,74783,49783,central_gas_boiler,22661.828125879532,False,inf,0.0,0.0,,1.04,0.0,0.0,1.0,22661.828125879532,,0.0,0.0,0.0,1.0,0.0,,,,,,,
2740,eGon2035,74783,49900,central_gas_CHP_heat,0.9300000000000002,False,inf,0.0,0.0,,2.866666666666667,0.0,0.0,0.0,0.9300000000000002,,0.0,0.0,0.0,1.0,0.0,,,,,,,
2741,eGon2035,74783,49907,central_gas_CHP_heat,280.0,False,inf,0.0,0.0,,2.866666666666667,0.0,0.0,0.0,280.0,,0.0,0.0,0.0,1.0,0.0,,,,,,,
2742,eGon2035,74783,49907,central_gas_boiler,21536.44801574144,False,inf,0.0,0.0,,1.04,0.0,0.0,1.0,21536.44801574144,,0.0,0.0,0.0,1.0,0.0,,,,,,,
2743,eGon2035,74783,49985,central_gas_boiler,1293.0517424180423,False,inf,0.0,0.0,,1.04,0.0,0.0,1.0,1293.0517424180423,,0.0,0.0,0.0,1.0,0.0,,,,,,,
2749,eGon2035,74783,74921,central_gas_CHP_heat,56.146,False,inf,0.0,0.0,,2.866666666666667,0.0,0.0,0.0,56.146,,0.0,0.0,0.0,1.0,0.0,,,,,,,
2750,eGon2035,74783,74921,central_gas_boiler,17330.81737158641,False,inf,0.0,0.0,,1.04,0.0,0.0,1.0,17330.81737158641,,0.0,0.0,0.0,1.0,0.0,,,,,,,
2751,eGon2035,74783,74938,central_gas_CHP_heat,3.418,False,inf,0.0,0.0,,2.866666666666667,0.0,0.0,0.0,3.418,,0.0,0.0,0.0,1.0,0.0,,,,,,,
2752,eGon2035,74783,74938,central_gas_boiler,3252.627861774528,False,inf,0.0,0.0,,1.04,0.0,0.0,1.0,3252.627861774528,,0.0,0.0,0.0,1.0,0.0,,,,,,,
2753,eGon2035,74783,74943,central_gas_CHP_heat,27.5505,False,inf,0.0,0.0,,2.866666666666667,0.0,0.0,0.0,27.5505,,0.0,0.0,0.0,1.0,0.0,,,,,,,
2754,eGon2035,74783,74943,central_gas_boiler,23475.647889979427,False,inf,0.0,0.0,,1.04,0.0,0.0,1.0,23475.647889979427,,0.0,0.0,0.0,1.0,0.0,,,,,,,
2755,eGon2035,74783,74948,central_gas_CHP_heat,12.9068,False,inf,0.0,0.0,,2.866666666666667,0.0,0.0,0.0,12.9068,,0.0,0.0,0.0,1.0,0.0,,,,,,,
2756,eGon2035,74783,74948,central_gas_boiler,16039.756102489118,False,inf,0.0,0.0,,1.04,0.0,0.0,1.0,16039.756102489118,,0.0,0.0,0.0,1.0,0.0,,,,,,,
2757,eGon2035,74784,50583,central_gas_CHP_heat,28.71,False,inf,0.0,0.0,,2.866666666666667,0.0,0.0,0.0,28.71,,0.0,0.0,0.0,1.0,0.0,,,,,,,
2759,eGon2035,74784,50846,central_gas_boiler,655.7980324938463,False,inf,0.0,0.0,,1.04,0.0,0.0,1.0,655.7980324938463,,0.0,0.0,0.0,1.0,0.0,,,,,,,
2762,eGon2035,74784,75032,central_gas_CHP_heat,37.7085,False,inf,0.0,0.0,,2.866666666666667,0.0,0.0,0.0,37.7085,,0.0,0.0,0.0,1.0,0.0,,,,,,,
2763,eGon2035,74784,75032,central_gas_boiler,49670.52057734441,False,inf,0.0,0.0,,1.04,0.0,0.0,1.0,49670.52057734441,,0.0,0.0,0.0,1.0,0.0,,,,,,,
2764,eGon2035,74784,75060,central_gas_CHP_heat,34.792,False,inf,0.0,0.0,,2.866666666666667,0.0,0.0,0.0,34.792,,0.0,0.0,0.0,1.0,0.0,,,,,,,
2765,eGon2035,74784,75060,central_gas_boiler,13765.312819181156,False,inf,0.0,0.0,,1.04,0.0,0.0,1.0,13765.312819181156,,0.0,0.0,0.0,1.0,0.0,,,,,,,
2773,eGon2035,74785,75206,central_gas_CHP_heat,15.7122,False,inf,0.0,0.0,,2.866666666666667,0.0,0.0,0.0,15.7122,,0.0,0.0,0.0,1.0,0.0,,,,,,,
2774,eGon2035,74785,75206,central_gas_boiler,14399.702200712352,False,inf,0.0,0.0,,1.04,0.0,0.0,1.0,14399.702200712352,,0.0,0.0,0.0,1.0,0.0,,,,,,,
2778,eGon2035,74786,51421,central_gas_CHP_heat,9.091999999999999,False,inf,0.0,0.0,,2.866666666666667,0.0,0.0,0.0,9.091999999999999,,0.0,0.0,0.0,1.0,0.0,,,,,,,
2779,eGon2035,74786,51421,central_gas_boiler,6650.8791480668615,False,inf,0.0,0.0,,1.04,0.0,0.0,1.0,6650.8791480668615,,0.0,0.0,0.0,1.0,0.0,,,,,,,
2780,eGon2035,74786,51732,central_gas_CHP_heat,6.965,False,inf,0.0,0.0,,2.866666666666667,0.0,0.0,0.0,6.965,,0.0,0.0,0.0,1.0,0.0,,,,,,,
2781,eGon2035,74786,51732,central_gas_boiler,5380.146789266653,False,inf,0.0,0.0,,1.04,0.0,0.0,1.0,5380.146789266653,,0.0,0.0,0.0,1.0,0.0,,,,,,,
2786,eGon2035,74786,74799,CH4,27125.0,False,inf,0.0,29.651357868828832,,1.0,0.0,-1.0,0.0,27125.0,,0.0,0.0,0.0,1.0,0.0,,,,,,,
2787,eGon2035,74786,74800,CH4,135625.0,False,inf,0.0,19.17902356129109,,1.0,0.0,-1.0,0.0,135625.0,,0.0,0.0,0.0,1.0,0.0,,,,,,,
2789,eGon2035,74786,75137,central_gas_CHP_heat,1.7434,False,inf,0.0,0.0,,2.866666666666667,0.0,0.0,0.0,1.7434,,0.0,0.0,0.0,1.0,0.0,,,,,,,
2790,eGon2035,74786,75137,central_gas_boiler,1272.7425583528675,False,inf,0.0,0.0,,1.04,0.0,0.0,1.0,1272.7425583528675,,0.0,0.0,0.0,1.0,0.0,,,,,,,
2791,eGon2035,74786,75161,central_gas_CHP_heat,208.291,False,inf,0.0,0.0,,2.866666666666667,0.0,0.0,0.0,208.291,,0.0,0.0,0.0,1.0,0.0,,,,,,,
2792,eGon2035,74786,75161,central_gas_boiler,67773.56982717405,False,inf,0.0,0.0,,1.04,0.0,0.0,1.0,67773.56982717405,,0.0,0.0,0.0,1.0,0.0,,,,,,,
2797,eGon2035,74787,50382,central_gas_CHP_heat,0.40800000000000003,False,inf,0.0,0.0,,2.866666666666667,0.0,0.0,0.0,0.40800000000000003,,0.0,0.0,0.0,1.0,0.0,,,,,,,
2799,eGon2035,74787,75006,central_gas_CHP_heat,344.29600000000005,False,inf,0.0,0.0,,2.866666666666667,0.0,0.0,0.0,344.29600000000005,,0.0,0.0,0.0,1.0,0.0,,,,,,,
2800,eGon2035,74787,75006,central_gas_boiler,31686.23350356637,False,inf,0.0,0.0,,1.04,0.0,0.0,1.0,31686.23350356637,,0.0,0.0,0.0,1.0,0.0,,,,,,,
2801,eGon2035,74787,75017,central_gas_CHP_heat,26.146,False,inf,0.0,0.0,,2.866666666666667,0.0,0.0,0.0,26.146,,0.0,0.0,0.0,1.0,0.0,,,,,,,
2802,eGon2035,74787,75017,central_gas_boiler,4717.532632861673,False,inf,0.0,0.0,,1.04,0.0,0.0,1.0,4717.532632861673,,0.0,0.0,0.0,1.0,0.0,,,,,,,
2807,eGon2035,74788,50600,central_gas_CHP_heat,4.353,False,inf,0.0,0.0,,2.866666666666667,0.0,0.0,0.0,4.353,,0.0,0.0,0.0,1.0,0.0,,,,,,,
2808,eGon2035,74788,50600,central_gas_boiler,786.874668414776,False,inf,0.0,0.0,,1.04,0.0,0.0,1.0,786.874668414776,,0.0,0.0,0.0,1.0,0.0,,,,,,,
2809,eGon2035,74788,50676,central_gas_CHP_heat,18.712,False,inf,0.0,0.0,,2.866666666666667,0.0,0.0,0.0,18.712,,0.0,0.0,0.0,1.0,0.0,,,,,,,
2810,eGon2035,74788,50676,central_gas_boiler,4163.25519389063,False,inf,0.0,0.0,,1.04,0.0,0.0,1.0,4163.25519389063,,0.0,0.0,0.0,1.0,0.0,,,,,,,
2811,eGon2035,74788,50864,central_gas_CHP_heat,7.5825000000000005,False,inf,0.0,0.0,,2.866666666666667,0.0,0.0,0.0,7.5825000000000005,,0.0,0.0,0.0,1.0,0.0,,,,,,,
2816,eGon2035,74788,74796,CH4,27125.0,False,inf,0.0,35.5546837143182,,1.0,0.0,-1.0,0.0,27125.0,,0.0,0.0,0.0,1.0,0.0,,,,,,,
2818,eGon2035,74788,75048,central_gas_CHP_heat,29.948,False,inf,0.0,0.0,,2.866666666666667,0.0,0.0,0.0,29.948,,0.0,0.0,0.0,1.0,0.0,,,,,,,
2819,eGon2035,74788,75048,central_gas_boiler,3843.9813400042412,False,inf,0.0,0.0,,1.04,0.0,0.0,1.0,3843.9813400042412,,0.0,0.0,0.0,1.0,0.0,,,,,,,
2820,eGon2035,74788,75053,central_gas_CHP_heat,3.123,False,inf,0.0,0.0,,2.866666666666667,0.0,0.0,0.0,3.123,,0.0,0.0,0.0,1.0,0.0,,,,,,,
2821,eGon2035,74788,75053,central_gas_boiler,2116.4359966250795,False,inf,0.0,0.0,,1.04,0.0,0.0,1.0,2116.4359966250795,,0.0,0.0,0.0,1.0,0.0,,,,,,,
2822,eGon2035,74788,75065,central_gas_CHP_heat,6.734,False,inf,0.0,0.0,,2.866666666666667,0.0,0.0,0.0,6.734,,0.0,0.0,0.0,1.0,0.0,,,,,,,
2823,eGon2035,74788,75065,central_gas_boiler,4974.103958132511,False,inf,0.0,0.0,,1.04,0.0,0.0,1.0,4974.103958132511,,0.0,0.0,0.0,1.0,0.0,,,,,,,
2828,eGon2035,74789,74911,central_gas_CHP_heat,15.5153,False,inf,0.0,0.0,,2.866666666666667,0.0,0.0,0.0,15.5153,,0.0,0.0,0.0,1.0,0.0,,,,,,,
2829,eGon2035,74789,74911,central_gas_boiler,14689.063709450616,False,inf,0.0,0.0,,1.04,0.0,0.0,1.0,14689.063709450616,,0.0,0.0,0.0,1.0,0.0,,,,,,,
2830,eGon2035,74789,74924,central_gas_CHP_heat,0.63,False,inf,0.0,0.0,,2.866666666666667,0.0,0.0,0.0,0.63,,0.0,0.0,0.0,1.0,0.0,,,,,,,
2831,eGon2035,74789,74924,central_gas_boiler,1614.9178640092264,False,inf,0.0,0.0,,1.04,0.0,0.0,1.0,1614.9178640092264,,0.0,0.0,0.0,1.0,0.0,,,,,,,
2840,eGon2035,74790,51256,central_gas_boiler,119.73058993999774,False,inf,0.0,0.0,,1.04,0.0,0.0,1.0,119.73058993999774,,0.0,0.0,0.0,1.0,0.0,,,,,,,
2841,eGon2035,74790,51372,central_gas_CHP_heat,1.156,False,inf,0.0,0.0,,2.866666666666667,0.0,0.0,0.0,1.156,,0.0,0.0,0.0,1.0,0.0,,,,,,,
2842,eGon2035,74790,51372,central_gas_boiler,120.9536410198948,False,inf,0.0,0.0,,1.04,0.0,0.0,1.0,120.9536410198948,,0.0,0.0,0.0,1.0,0.0,,,,,,,
2843,eGon2035,74790,51480,central_gas_CHP_heat,0.20700000000000002,False,inf,0.0,0.0,,2.866666666666667,0.0,0.0,0.0,0.20700000000000002,,0.0,0.0,0.0,1.0,0.0,,,,,,,
