name,scn_name,bus,carrier,p_nom,p_max_pu,marginal_cost,build_year,efficiency,min_up_time,min_down_time,up_time_before,down_time_before,e_nom_max,control,weight,p_nom_opt
74064 load shedding,,74064,load shedding,621495.0,1.0,10000.009674199526,0,1.0,0,0,1,0,0.0,PQ,621495.0,621495.0
74065 CH4_biogas,eGon2035,74065,CH4_biogas,14.078999999999999,1.0,25.615087618509847,0,1.0,0,0,0,0,,Slack,14.078999999999999,14.078999999999999
74065 load shedding,,74065,load shedding,355140.0,1.0,10000.005242946949,0,1.0,0,0,1,0,0.0,PQ,355140.0,355140.0
74066 load shedding,,74066,load shedding,710280.0,1.0,10000.009717162191,0,1.0,0,0,1,0,0.0,PQ,710280.0,710280.0
74067 CH4_biogas,eGon2035,74067,CH4_biogas,7.5809999999999995,1.0,25.605611852037367,0,1.0,0,0,0,0,inf,Slack,7.5809999999999995,7.5809999999999995
74067 load shedding,,74067,load shedding,177570.0,1.0,10000.009014329225,0,1.0,0,0,1,0,0.0,PQ,177570.0,177570.0
74068 CH4_biogas,eGon2035,74068,CH4_biogas,11.588099999999999,1.0,25.610315686097575,0,1.0,0,0,0,0,,Slack,11.588099999999999,11.588099999999999
74068 load shedding,,74068,load shedding,887850.0,1.0,10000.007961137022,0,1.0,0,0,1,0,0.0,PQ,887850.0,887850.0
74069 CH4_biogas,eGon2035,74069,CH4_biogas,15.161999999999999,1.0,25.60554764949068,0,1.0,0,0,0,0,,Slack,15.161999999999999,15.161999999999999
74069 load shedding,,74069,load shedding,443925.0,1.0,10000.002997505755,0,1.0,0,0,1,0,0.0,PQ,443925.0,443925.0
74070 load shedding,,74070,load shedding,177570.0,1.0,10000.006914741985,0,1.0,0,0,1,0,0.0,PQ,177570.0,177570.0
74071 CH4_biogas,eGon2035,74071,CH4_biogas,17.8695,1.0,25.60931947624448,0,1.0,0,0,0,0,,Slack,17.8695,17.8695
74071 load shedding,,74071,load shedding,355140.0,1.0,10000.007302218124,0,1.0,0,0,1,0,0.0,PQ,355140.0,355140.0
74072 CH4_biogas,eGon2035,74072,CH4_biogas,10.396799999999999,1.0,25.610772224003547,0,1.0,0,0,0,0,,Slack,10.396799999999999,10.396799999999999
74072 load shedding,,74072,load shedding,355140.0,1.0,10000.012109444619,0,1.0,0,0,1,0,0.0,PQ,355140.0,355140.0
74073 CH4_biogas,eGon2035,74073,CH4_biogas,14.403899999999998,1.0,25.604384371428317,0,1.0,0,0,0,0,,Slack,14.403899999999998,14.403899999999998
74073 load shedding,,74073,load shedding,621495.0,1.0,10000.006659628849,0,1.0,0,0,1,0,0.0,PQ,621495.0,621495.0
74074 CH4_biogas,eGon2035,74074,CH4_biogas,61.730999999999995,1.0,25.608610905884127,0,1.0,0,0,0,0,,Slack,61.730999999999995,61.730999999999995
74074 load shedding,,74074,load shedding,532710.0,1.0,10000.010620205923,0,1.0,0,0,1,0,0.0,PQ,532710.0,532710.0
74075 load shedding,,74075,load shedding,1242990.0,1.0,10000.007692394587,0,1.0,0,0,1,0,0.0,PQ,1242990.0,1242990.0
74076 load shedding,,74076,load shedding,88785.0,1.0,10000.016742993797,0,1.0,0,0,1,0,0.0,PQ,88785.0,88785.0
74077 load shedding,,74077,load shedding,177570.0,1.0,10000.008906052317,0,1.0,0,0,1,0,0.0,PQ,177570.0,177570.0
74078 CH4_biogas,eGon2035,74078,CH4_biogas,15.703499999999998,1.0,25.606836271355586,0,1.0,0,0,0,0,inf,Slack,15.703499999999998,15.703499999999998
74078 load shedding,,74078,load shedding,177570.0,1.0,10000.015136805301,0,1.0,0,0,1,0,0.0,PQ,177570.0,177570.0
74079 CH4_biogas,eGon2035,74079,CH4_biogas,12.2379,1.0,25.606736663015184,0,1.0,0,0,0,0,,Slack,12.2379,12.2379
74079 load shedding,,74079,load shedding,266355.0,1.0,10000.002795654786,0,1.0,0,0,1,0,0.0,PQ,266355.0,266355.0
74080 CH4_biogas,eGon2035,74080,CH4_biogas,9.25965,1.0,25.613040509040825,0,1.0,0,0,0,0,inf,Slack,9.25965,9.25965
74080 load shedding,,74080,load shedding,443925.0,1.0,10000.005520248431,0,1.0,0,0,1,0,0.0,PQ,443925.0,443925.0
74081 CH4_biogas,eGon2035,74081,CH4_biogas,8.9889,1.0,25.614008759556015,0,1.0,0,0,0,0,,Slack,8.9889,8.9889
74081 load shedding,,74081,load shedding,710280.0,1.0,10000.007557686149,0,1.0,0,0,1,0,0.0,PQ,710280.0,710280.0
74082 CH4_biogas,eGon2035,74082,CH4_biogas,32.706599999999995,1.0,25.600443792145334,0,1.0,0,0,0,0,,Slack,32.706599999999995,32.706599999999995
74082 load shedding,,74082,load shedding,621495.0,1.0,10000.01082401692,0,1.0,0,0,1,0,0.0,PQ,621495.0,621495.0
74083 CH4_biogas,eGon2035,74083,CH4_biogas,7.039499999999999,1.0,25.600032535671946,0,1.0,0,0,0,0,inf,Slack,7.039499999999999,7.039499999999999
74083 load shedding,,74083,load shedding,443925.0,1.0,10000.003705394407,0,1.0,0,0,1,0,0.0,PQ,443925.0,443925.0
74084 CH4_biogas,eGon2035,74084,CH4_biogas,5.956499999999999,1.0,25.60264655474314,0,1.0,0,0,0,0,inf,Slack,5.956499999999999,5.956499999999999
74084 load shedding,,74084,load shedding,1420560.0,1.0,10000.008210868613,0,1.0,0,0,1,0,0.0,PQ,1420560.0,1420560.0
74085 CH4_NG,eGon2035,74085,CH4_NG,538302.2728361827,1.0,40.97903373698936,0,1.0,0,0,0,0,inf,Slack,538302.2728361827,538302.2728361827
74085 CH4_biogas,eGon2035,74085,CH4_biogas,3.3572999999999995,1.0,25.607661539126966,0,1.0,0,0,0,0,,PQ,3.3572999999999995,3.3572999999999995
74085 load shedding,,74085,load shedding,1420560.0,1.0,10000.006489099413,0,1.0,0,0,1,0,0.0,PQ,1420560.0,1420560.0
74086 load shedding,,74086,load shedding,266355.0,1.0,10000.005446513003,0,1.0,0,0,1,0,0.0,PQ,266355.0,266355.0
74087 CH4_biogas,eGon2035,74087,CH4_biogas,13.970699999999999,1.0,25.615896776928707,0,1.0,0,0,0,0,,Slack,13.970699999999999,13.970699999999999
74087 load shedding,,74087,load shedding,621495.0,1.0,10000.006322525034,0,1.0,0,0,1,0,0.0,PQ,621495.0,621495.0
74088 load shedding,,74088,load shedding,266355.0,1.0,10000.004314005606,0,1.0,0,0,1,0,0.0,PQ,266355.0,266355.0
74089 load shedding,,74089,load shedding,799065.0,1.0,10000.007104620843,0,1.0,0,0,1,0,0.0,PQ,799065.0,799065.0
74090 load shedding,,74090,load shedding,355140.0,1.0,10000.004892287776,0,1.0,0,0,1,0,0.0,PQ,355140.0,355140.0
74091 CH4_biogas,eGon2035,74091,CH4_biogas,3.7904999999999998,1.0,25.615885711136098,0,1.0,0,0,0,0,inf,Slack,3.7904999999999998,3.7904999999999998
74091 load shedding,,74091,load shedding,443925.0,1.0,10000.004491043148,0,1.0,0,0,1,0,0.0,PQ,443925.0,443925.0
74092 load shedding,,74092,load shedding,355140.0,1.0,10000.009859231492,0,1.0,0,0,1,0,0.0,PQ,355140.0,355140.0
74093 CH4_biogas,eGon2035,74093,CH4_biogas,2.8158,1.0,25.602724728749358,0,1.0,0,0,0,0,inf,Slack,2.8158,2.8158
74093 load shedding,,74093,load shedding,266355.0,1.0,10000.006584819957,0,1.0,0,0,1,0,0.0,PQ,266355.0,266355.0
74094 CH4_biogas,eGon2035,74094,CH4_biogas,42.3453,1.0,25.604812339075878,0,1.0,0,0,0,0,,Slack,42.3453,42.3453
74094 load shedding,,74094,load shedding,1154205.0,1.0,10000.009042995207,0,1.0,0,0,1,0,0.0,PQ,1154205.0,1154205.0
74095 CH4_biogas,eGon2035,74095,CH4_biogas,114.0399,0.9999999999999999,25.606268263085745,0,0.9999999999999999,0,0,0,0,,Slack,114.03989999999999,114.0399
74095 load shedding,,74095,load shedding,1154205.0,1.0,10000.008316761267,0,1.0,0,0,1,0,0.0,PQ,1154205.0,1154205.0
74096 CH4_biogas,eGon2035,74096,CH4_biogas,54.15,1.0,25.605374341233876,0,1.0,0,0,0,0,inf,Slack,54.15,54.15
74096 load shedding,,74096,load shedding,355140.0,1.0,10000.010594087242,0,1.0,0,0,1,0,0.0,PQ,355140.0,355140.0
74097 CH4_biogas,eGon2035,74097,CH4_biogas,14.6205,1.0,25.610115885716553,0,1.0,0,0,0,0,,Slack,14.6205,14.6205
74097 load shedding,,74097,load shedding,177570.0,1.0,10000.016237735892,0,1.0,0,0,1,0,0.0,PQ,177570.0,177570.0
74098 CH4_biogas,eGon2035,74098,CH4_biogas,15.86595,1.0,25.610072382434527,0,1.0,0,0,0,0,,Slack,15.865949999999998,15.86595
74098 load shedding,,74098,load shedding,799065.0,1.0,10000.008254535504,0,1.0,0,0,1,0,0.0,PQ,799065.0,799065.0
74099 CH4_biogas,eGon2035,74099,CH4_biogas,10.288499999999999,1.0,25.603935146708572,0,1.0,0,0,0,0,inf,Slack,10.288499999999999,10.288499999999999
74099 load shedding,,74099,load shedding,976635.0,1.0,10000.00919869877,0,1.0,0,0,1,0,0.0,PQ,976635.0,976635.0
74113 load shedding,,74113,load shedding,976635.0,1.0,10000.005319191514,0,1.0,0,0,1,0,0.0,PQ,976635.0,976635.0
74114 load shedding,,74114,load shedding,621495.0,1.0,10000.008345739136,0,1.0,0,0,1,0,0.0,PQ,621495.0,621495.0
74115 load shedding,,74115,load shedding,355140.0,1.0,10000.005603930229,0,1.0,0,0,1,0,0.0,PQ,355140.0,355140.0
74116 load shedding,,74116,load shedding,887850.0,1.0,10000.00554068273,0,1.0,0,0,1,0,0.0,PQ,887850.0,887850.0
74117 load shedding,,74117,load shedding,710280.0,1.0,10000.006537088273,0,1.0,0,0,1,0,0.0,PQ,710280.0,710280.0
74118 load shedding,,74118,load shedding,799065.0,1.0,10000.008838737385,0,1.0,0,0,1,0,0.0,PQ,799065.0,799065.0
74119 load shedding,,74119,load shedding,177570.0,1.0,10000.00359250216,0,1.0,0,0,1,0,0.0,PQ,177570.0,177570.0
74120 load shedding,,74120,load shedding,88785.0,1.0,10000.00154924255,0,1.0,0,0,1,0,0.0,PQ,88785.0,88785.0
74121 load shedding,,74121,load shedding,1420560.0,1.0,10000.00726992208,0,1.0,0,0,1,0,0.0,PQ,1420560.0,1420560.0
74122 load shedding,,74122,load shedding,266355.0,1.0,10000.005932914943,0,1.0,0,0,1,0,0.0,PQ,266355.0,266355.0
74123 load shedding,,74123,load shedding,177570.0,1.0,10000.005174614369,0,1.0,0,0,1,0,0.0,PQ,177570.0,177570.0
74124 load shedding,,74124,load shedding,443925.0,1.0,10000.007989005879,0,1.0,0,0,1,0,0.0,PQ,443925.0,443925.0
74125 load shedding,,74125,load shedding,799065.0,1.0,10000.007640779137,0,1.0,0,0,1,0,0.0,PQ,799065.0,799065.0
74126 load shedding,,74126,load shedding,1864485.0,1.0,10000.00973292425,0,1.0,0,0,1,0,0.0,PQ,1864485.0,1864485.0
74127 load shedding,,74127,load shedding,1775700.0,1.0,10000.007728330322,0,1.0,0,0,1,0,0.0,PQ,1775700.0,1775700.0
74128 load shedding,,74128,load shedding,1598130.0,1.0,10000.006417600802,0,1.0,0,0,1,0,0.0,PQ,1598130.0,1598130.0
74129 load shedding,,74129,load shedding,887850.0,1.0,10000.014524425047,0,1.0,0,0,1,0,0.0,PQ,887850.0,887850.0
74130 load shedding,,74130,load shedding,355140.0,1.0,10000.004333456089,0,1.0,0,0,1,0,0.0,PQ,355140.0,355140.0
74131 load shedding,,74131,load shedding,976635.0,1.0,10000.010515285761,0,1.0,0,0,1,0,0.0,PQ,976635.0,976635.0
74132 load shedding,,74132,load shedding,710280.0,1.0,10000.011913439526,0,1.0,0,0,1,0,0.0,PQ,710280.0,710280.0
74133 load shedding,,74133,load shedding,710280.0,1.0,10000.00678107354,0,1.0,0,0,1,0,0.0,PQ,710280.0,710280.0
74134 load shedding,,74134,load shedding,266355.0,1.0,10000.014756097,0,1.0,0,0,1,0,0.0,PQ,266355.0,266355.0
74135 load shedding,,74135,load shedding,443925.0,1.0,10000.007254316946,0,1.0,0,0,1,0,0.0,PQ,443925.0,443925.0
74136 load shedding,,74136,load shedding,1065420.0,1.0,10000.0045625889,0,1.0,0,0,1,0,0.0,PQ,1065420.0,1065420.0
74137 load shedding,,74137,load shedding,177570.0,1.0,10000.007000181926,0,1.0,0,0,1,0,0.0,PQ,177570.0,177570.0
74138 load shedding,,74138,load shedding,443925.0,1.0,10000.006969784623,0,1.0,0,0,1,0,0.0,PQ,443925.0,443925.0
74139 load shedding,,74139,load shedding,621495.0,1.0,10000.008603585851,0,1.0,0,0,1,0,0.0,PQ,621495.0,621495.0
74140 load shedding,,74140,load shedding,1065420.0,1.0,10000.006707100305,0,1.0,0,0,1,0,0.0,PQ,1065420.0,1065420.0
74141 load shedding,,74141,load shedding,355140.0,1.0,10000.005345709942,0,1.0,0,0,1,0,0.0,PQ,355140.0,355140.0
74142 load shedding,,74142,load shedding,621495.0,1.0,10000.008675390742,0,1.0,0,0,1,0,0.0,PQ,621495.0,621495.0
74143 load shedding,,74143,load shedding,1242990.0,1.0,10000.007162951048,0,1.0,0,0,1,0,0.0,PQ,1242990.0,1242990.0
74144 load shedding,,74144,load shedding,976635.0,1.0,10000.004581325733,0,1.0,0,0,1,0,0.0,PQ,976635.0,976635.0
74145 load shedding,,74145,load shedding,1242990.0,1.0,10000.00613588106,0,1.0,0,0,1,0,0.0,PQ,1242990.0,1242990.0
74146 load shedding,,74146,load shedding,976635.0,1.0,10000.010910087165,0,1.0,0,0,1,0,0.0,PQ,976635.0,976635.0
74147 load shedding,,74147,load shedding,532710.0,1.0,10000.009262851472,0,1.0,0,0,1,0,0.0,PQ,532710.0,532710.0
74148 load shedding,,74148,load shedding,976635.0,1.0,10000.011063603883,0,1.0,0,0,1,0,0.0,PQ,976635.0,976635.0
74149 load shedding,,74149,load shedding,443925.0,1.0,10000.008856400042,0,1.0,0,0,1,0,0.0,PQ,443925.0,443925.0
74150 load shedding,,74150,load shedding,887850.0,1.0,10000.009032962578,0,1.0,0,0,1,0,0.0,PQ,887850.0,887850.0
74151 load shedding,,74151,load shedding,621495.0,1.0,10000.009551067229,0,1.0,0,0,1,0,0.0,PQ,621495.0,621495.0
74152 load shedding,,74152,load shedding,1065420.0,1.0,10000.008185055072,0,1.0,0,0,1,0,0.0,PQ,1065420.0,1065420.0
74153 load shedding,,74153,load shedding,443925.0,1.0,10000.00881244633,0,1.0,0,0,1,0,0.0,PQ,443925.0,443925.0
74154 load shedding,,74154,load shedding,88785.0,1.0,10000.006213372277,0,1.0,0,0,1,0,0.0,PQ,88785.0,88785.0
74155 load shedding,,74155,load shedding,1154205.0,1.0,10000.009505506467,0,1.0,0,0,1,0,0.0,PQ,1154205.0,1154205.0
74156 load shedding,,74156,load shedding,266355.0,1.0,10000.008608113028,0,1.0,0,0,1,0,0.0,PQ,266355.0,266355.0
74157 load shedding,,74157,load shedding,88785.0,1.0,10000.015266315504,0,1.0,0,0,1,0,0.0,PQ,88785.0,88785.0
74158 load shedding,,74158,load shedding,621495.0,1.0,10000.011352557964,0,1.0,0,0,1,0,0.0,PQ,621495.0,621495.0
74159 load shedding,,74159,load shedding,266355.0,1.0,10000.00971204016,0,1.0,0,0,1,0,0.0,PQ,266355.0,266355.0
74160 load shedding,,74160,load shedding,266355.0,1.0,10000.013145451396,0,1.0,0,0,1,0,0.0,PQ,266355.0,266355.0
74161 load shedding,,74161,load shedding,443925.0,1.0,10000.005468328553,0,1.0,0,0,1,0,0.0,PQ,443925.0,443925.0
74162 load shedding,,74162,load shedding,88785.0,1.0,10000.007105896231,0,1.0,0,0,1,0,0.0,PQ,88785.0,88785.0
74163 load shedding,,74163,load shedding,266355.0,1.0,10000.0121169025,0,1.0,0,0,1,0,0.0,PQ,266355.0,266355.0
74164 load shedding,,74164,load shedding,621495.0,1.0,10000.006544610354,0,1.0,0,0,1,0,0.0,PQ,621495.0,621495.0
74165 load shedding,,74165,load shedding,355140.0,1.0,10000.013965675525,0,1.0,0,0,1,0,0.0,PQ,355140.0,355140.0
74166 load shedding,,74166,load shedding,710280.0,1.0,10000.008692020427,0,1.0,0,0,1,0,0.0,PQ,710280.0,710280.0
74167 load shedding,,74167,load shedding,177570.0,1.0,10000.012643796923,0,1.0,0,0,1,0,0.0,PQ,177570.0,177570.0
74168 load shedding,,74168,load shedding,887850.0,1.0,10000.007464655606,0,1.0,0,0,1,0,0.0,PQ,887850.0,887850.0
74169 load shedding,,74169,load shedding,443925.0,1.0,10000.010652727913,0,1.0,0,0,1,0,0.0,PQ,443925.0,443925.0
74170 load shedding,,74170,load shedding,177570.0,1.0,10000.008400424183,0,1.0,0,0,1,0,0.0,PQ,177570.0,177570.0
74171 load shedding,,74171,load shedding,355140.0,1.0,10000.007172015205,0,1.0,0,0,1,0,0.0,PQ,355140.0,355140.0
74172 load shedding,,74172,load shedding,355140.0,1.0,10000.003896185159,0,1.0,0,0,1,0,0.0,PQ,355140.0,355140.0
74173 load shedding,,74173,load shedding,621495.0,1.0,10000.007055676648,0,1.0,0,0,1,0,0.0,PQ,621495.0,621495.0
74174 load shedding,,74174,load shedding,532710.0,1.0,10000.010773047172,0,1.0,0,0,1,0,0.0,PQ,532710.0,532710.0
74175 load shedding,,74175,load shedding,1242990.0,1.0,10000.005460357203,0,1.0,0,0,1,0,0.0,PQ,1242990.0,1242990.0
74176 load shedding,,74176,load shedding,88785.0,1.0,10000.005805326999,0,1.0,0,0,1,0,0.0,PQ,88785.0,88785.0
74177 load shedding,,74177,load shedding,177570.0,1.0,10000.003290567682,0,1.0,0,0,1,0,0.0,PQ,177570.0,177570.0
74178 load shedding,,74178,load shedding,177570.0,1.0,10000.00211724961,0,1.0,0,0,1,0,0.0,PQ,177570.0,177570.0
74179 load shedding,,74179,load shedding,266355.0,1.0,10000.003861523079,0,1.0,0,0,1,0,0.0,PQ,266355.0,266355.0
74180 load shedding,,74180,load shedding,443925.0,1.0,10000.008831673702,0,1.0,0,0,1,0,0.0,PQ,443925.0,443925.0
74181 load shedding,,74181,load shedding,710280.0,1.0,10000.007428192905,0,1.0,0,0,1,0,0.0,PQ,710280.0,710280.0
74182 load shedding,,74182,load shedding,621495.0,1.0,10000.006657305983,0,1.0,0,0,1,0,0.0,PQ,621495.0,621495.0
74183 load shedding,,74183,load shedding,443925.0,1.0,10000.004528846479,0,1.0,0,0,1,0,0.0,PQ,443925.0,443925.0
74184 load shedding,,74184,load shedding,1420560.0,1.0,10000.008373386672,0,1.0,0,0,1,0,0.0,PQ,1420560.0,1420560.0
74185 load shedding,,74185,load shedding,1420560.0,1.0,10000.008350814282,0,1.0,0,0,1,0,0.0,PQ,1420560.0,1420560.0
74186 load shedding,,74186,load shedding,266355.0,1.0,10000.007196171566,0,1.0,0,0,1,0,0.0,PQ,266355.0,266355.0
74187 load shedding,,74187,load shedding,621495.0,1.0,10000.007799243596,0,1.0,0,0,1,0,0.0,PQ,621495.0,621495.0
74188 load shedding,,74188,load shedding,266355.0,1.0,10000.008370533527,0,1.0,0,0,1,0,0.0,PQ,266355.0,266355.0
74189 load shedding,,74189,load shedding,799065.0,1.0,10000.008935126833,0,1.0,0,0,1,0,0.0,PQ,799065.0,799065.0
74190 load shedding,,74190,load shedding,355140.0,1.0,10000.015457401074,0,1.0,0,0,1,0,0.0,PQ,355140.0,355140.0
74191 load shedding,,74191,load shedding,443925.0,1.0,10000.012170175145,0,1.0,0,0,1,0,0.0,PQ,443925.0,443925.0
74192 load shedding,,74192,load shedding,355140.0,1.0,10000.00906047703,0,1.0,0,0,1,0,0.0,PQ,355140.0,355140.0
74193 load shedding,,74193,load shedding,266355.0,1.0,10000.00952396894,0,1.0,0,0,1,0,0.0,PQ,266355.0,266355.0
74194 load shedding,,74194,load shedding,1154205.0,1.0,10000.011147214482,0,1.0,0,0,1,0,0.0,PQ,1154205.0,1154205.0
74195 load shedding,,74195,load shedding,1154205.0,1.0,10000.007641212393,0,1.0,0,0,1,0,0.0,PQ,1154205.0,1154205.0
74196 load shedding,,74196,load shedding,355140.0,1.0,10000.011113920033,0,1.0,0,0,1,0,0.0,PQ,355140.0,355140.0
74197 load shedding,,74197,load shedding,177570.0,1.0,10000.012875487959,0,1.0,0,0,1,0,0.0,PQ,177570.0,177570.0
74198 load shedding,,74198,load shedding,799065.0,1.0,10000.010059706818,0,1.0,0,0,1,0,0.0,PQ,799065.0,799065.0
74199 load shedding,,74199,load shedding,976635.0,1.0,10000.00693467887,0,1.0,0,0,1,0,0.0,PQ,976635.0,976635.0
74200 central_biomass_CHP_heat,eGon2035,74200,central_biomass_CHP_heat,4.83,1.0,0.00673852520479525,0,1.0,0,0,0,0,,Slack,4.83,4.83
74200 load shedding,,74200,load shedding,1686915.0,1.0,10000.006968053256,0,1.0,0,0,1,0,0.0,PQ,1686915.0,1686915.0
74200 solar_thermal_collector,eGon2035,74200,solar_thermal_collector,86.95561906699147,1.0,0.005111262698838822,0,1.0,0,0,0,0,,PQ,86.95561906699147,86.95561906699147
74201 load shedding,,74201,load shedding,1509345.0,1.0,10000.007343318039,0,1.0,0,0,1,0,0.0,PQ,1509345.0,1509345.0
74201 solar_thermal_collector,eGon2035,74201,solar_thermal_collector,66.0487876961658,1.0,0.00848932552546408,0,1.0,0,0,0,0,,PQ,66.0487876961658,66.0487876961658
74202 central_biomass_CHP_heat,eGon2035,74202,central_biomass_CHP_heat,31.412,1.0,0.004868784447836082,0,1.0,0,0,0,0,,Slack,31.412,31.412
74202 load shedding,,74202,load shedding,1420560.0,1.0,10000.00622035526,0,1.0,0,0,1,0,0.0,PQ,1420560.0,1420560.0
74202 solar_thermal_collector,eGon2035,74202,solar_thermal_collector,52.99451151201488,0.9999999999999999,0.0095970165026523,0,0.9999999999999999,0,0,0,0,,PQ,52.994511512014874,52.99451151201488
74203 load shedding,,74203,load shedding,355140.0,1.0,10000.005696866412,0,1.0,0,0,1,0,0.0,PQ,355140.0,355140.0
74203 solar_thermal_collector,eGon2035,74203,solar_thermal_collector,9.270896407028125,1.0,0.008099161810180494,0,1.0,0,0,0,0,,PQ,9.270896407028125,9.270896407028125
74204 central_biomass_CHP_heat,eGon2035,74204,central_biomass_CHP_heat,1.55282,0.9999999999999999,0.01890480924384928,0,0.9999999999999999,0,0,0,0,,Slack,1.55282,1.55282
74204 geo_thermal,eGon2035,74204,geo_thermal,11.055276265403933,1.0,0.007643582741453662,0,1.0,0,0,0,0,inf,PQ,11.055276265403933,11.055276265403933
74204 load shedding,,74204,load shedding,799065.0,1.0,10000.005777851164,0,1.0,0,0,1,0,0.0,PQ,799065.0,799065.0
74204 solar_thermal_collector,eGon2035,74204,solar_thermal_collector,5.863929153869126,1.0,0.007525377269413806,0,1.0,0,0,0,0,,PQ,5.863929153869126,5.863929153869126
74205 load shedding,,74205,load shedding,355140.0,1.0,10000.005533082363,0,1.0,0,0,1,0,0.0,PQ,355140.0,355140.0
74205 solar_thermal_collector,eGon2035,74205,solar_thermal_collector,75.9729205264575,1.0,0.00795370830764719,0,1.0,0,0,0,0,,PQ,75.9729205264575,75.9729205264575
74206 load shedding,,74206,load shedding,443925.0,1.0,10000.012004793773,0,1.0,0,0,1,0,0.0,PQ,443925.0,443925.0
74206 solar_thermal_collector,eGon2035,74206,solar_thermal_collector,4.896404116832334,1.0,0.010107374922086325,0,1.0,0,0,0,0,,PQ,4.896404116832334,4.896404116832334
74207 central_biomass_CHP_heat,eGon2035,74207,central_biomass_CHP_heat,0.13,1.0,0.00036748583406796684,0,1.0,0,0,0,0,inf,Slack,0.13,0.13
74207 load shedding,,74207,load shedding,799065.0,1.0,10000.006274845957,0,1.0,0,0,1,0,0.0,PQ,799065.0,799065.0
74207 solar_thermal_collector,eGon2035,74207,solar_thermal_collector,29.182945278386615,1.0,0.010208176733456075,0,1.0,0,0,0,0,,PQ,29.182945278386615,29.182945278386615
74208 central_biomass_CHP_heat,eGon2035,74208,central_biomass_CHP_heat,38.498,1.0000000000000002,0.00484176598554439,0,1.0000000000000002,0,0,0,0,,Slack,38.498,38.498
74208 load shedding,,74208,load shedding,1775700.0,1.0,10000.005673020521,0,1.0,0,0,1,0,0.0,PQ,1775700.0,1775700.0
74208 solar_thermal_collector,eGon2035,74208,solar_thermal_collector,35.096045977038344,1.0,0.006952156356181266,0,1.0,0,0,0,0,,PQ,35.096045977038344,35.096045977038344
74209 central_biomass_CHP_heat,eGon2035,74209,central_biomass_CHP_heat,0.524,1.0,0.00799481148799084,0,1.0,0,0,0,0,inf,Slack,0.524,0.524
74209 load shedding,,74209,load shedding,1242990.0,1.0,10000.008396730816,0,1.0,0,0,1,0,0.0,PQ,1242990.0,1242990.0
74209 solar_thermal_collector,eGon2035,74209,solar_thermal_collector,60.94948124102278,1.0,0.010704364295212713,0,1.0,0,0,0,0,,PQ,60.94948124102279,60.94948124102278
74210 load shedding,,74210,load shedding,266355.0,1.0,10000.013723953254,0,1.0,0,0,1,0,0.0,PQ,266355.0,266355.0
74211 load shedding,,74211,load shedding,355140.0,1.0,10000.007708514579,0,1.0,0,0,1,0,0.0,PQ,355140.0,355140.0
74211 solar_thermal_collector,eGon2035,74211,solar_thermal_collector,12.74758580873613,1.0,0.019766646227373647,0,1.0,0,0,0,0,,PQ,12.74758580873613,12.74758580873613
74212 load shedding,,74212,load shedding,177570.0,1.0,10000.013203200982,0,1.0,0,0,1,0,0.0,PQ,177570.0,177570.0
74212 solar_thermal_collector,eGon2035,74212,solar_thermal_collector,2.272636058245695,1.0,0.0013234996700848412,0,1.0,0,0,0,0,inf,PQ,2.272636058245695,2.272636058245695
74214 load shedding,,74214,load shedding,266355.0,1.0,10000.01018369096,0,1.0,0,0,1,0,0.0,PQ,266355.0,266355.0
74214 solar_thermal_collector,eGon2035,74214,solar_thermal_collector,3.108452562655419,1.0,0.002553489563646088,0,1.0,0,0,0,0,,PQ,3.108452562655419,3.108452562655419
74215 central_biomass_CHP_heat,eGon2035,74215,central_biomass_CHP_heat,4.934,1.0,0.006514616463402438,0,1.0,0,0,0,0,,Slack,4.934,4.934
74215 load shedding,,74215,load shedding,1686915.0,1.0,10000.007568612216,0,1.0,0,0,1,0,0.0,PQ,1686915.0,1686915.0
74215 solar_thermal_collector,eGon2035,74215,solar_thermal_collector,27.86680190918336,1.0,0.006837300977466832,0,1.0,0,0,0,0,,PQ,27.866801909183355,27.86680190918336
74216 central_biomass_CHP_heat,eGon2035,74216,central_biomass_CHP_heat,18.429399999999998,1.0,0.01048770829626496,0,1.0,0,0,0,0,,Slack,18.4294,18.429399999999998
74216 load shedding,,74216,load shedding,2042055.0,1.0,10000.00876525669,0,1.0,0,0,1,0,0.0,PQ,2042055.0,2042055.0
74216 solar_thermal_collector,eGon2035,74216,solar_thermal_collector,49.514930570314036,1.0,0.007759667376746871,0,1.0,0,0,0,0,,PQ,49.514930570314036,49.514930570314036
74217 central_biomass_CHP_heat,eGon2035,74217,central_biomass_CHP_heat,33.123,1.0000000000000002,0.007637996827939632,0,1.0000000000000002,0,0,0,0,,Slack,33.123,33.123
74217 load shedding,,74217,load shedding,2485980.0,1.0,10000.006822147445,0,1.0,0,0,1,0,0.0,PQ,2485980.0,2485980.0
74217 solar_thermal_collector,eGon2035,74217,solar_thermal_collector,52.19115774133408,1.0,0.01053313718315564,0,1.0,0,0,0,0,,PQ,52.19115774133408,52.19115774133408
74218 central_biomass_CHP_heat,eGon2035,74218,central_biomass_CHP_heat,1.296,1.0,7.81195123536665e-06,0,1.0,0,0,0,0,inf,Slack,1.296,1.296
74218 load shedding,,74218,load shedding,177570.0,1.0,10000.004129591714,0,1.0,0,0,1,0,0.0,PQ,177570.0,177570.0
