name,scn_name,bus,type,carrier,p_set
81109 O2,eGon2035,81109,O2,O2,0.0067605479452054786
81110 O2,eGon2035,81110,O2,O2,0.004579726027397261
81111 O2,eGon2035,81111,O2,O2,0.010829961643835616
81112 O2,eGon2035,81112,O2,O2,0.005452054794520548
81113 O2,eGon2035,81113,O2,O2,0.004649512328767123
81114 O2,eGon2035,81114,O2,O2,0.0075238356164383565
81115 O2,eGon2035,81115,O2,O2,0.00535173698630137
81116 O2,eGon2035,81116,O2,O2,0.006928471232876713
81117 O2,eGon2035,81117,O2,O2,0.005561095890410959
81118 O2,eGon2035,81118,O2,O2,0.006309117808219177
81119 O2,eGon2035,81119,O2,O2,0.004601534246575342
81120 O2,eGon2035,81120,O2,O2,0.0069786301369863
81121 O2,eGon2035,81121,O2,O2,0.005822794520547944
81122 O2,eGon2035,81122,O2,O2,0.005382268493150685
81123 O2,eGon2035,81123,O2,O2,0.006629698630136986
81124 O2,eGon2035,81124,O2,O2,0.0069786301369863
81125 O2,eGon2035,81125,O2,O2,0.0050420602739726025
81126 O2,eGon2035,81126,O2,O2,0.004760734246575343
81127 O2,eGon2035,81127,O2,O2,0.006106301369863013
81128 O2,eGon2035,81128,O2,O2,0.005888219178082191
81129 O2,eGon2035,81129,O2,O2,0.005015890410958904
81130 O2,eGon2035,81130,O2,O2,0.007826969863013697
81131 O2,eGon2035,81131,O2,O2,0.004926476712328767
81132 O2,eGon2035,81132,O2,O2,0.005015890410958904
81133 O2,eGon2035,81133,O2,O2,0.005367002739726026
81134 O2,eGon2035,81134,O2,O2,0.004409621917808219
81135 O2,eGon2035,81135,O2,O2,0.004861052054794521
81136 O2,eGon2035,81136,O2,O2,0.0047978082191780826
81137 O2,eGon2035,81137,O2,O2,0.006001621917808218
81138 O2,eGon2035,81138,O2,O2,0.009268493150684932
81139 O2,eGon2035,81139,O2,O2,0.004930838356164383
81140 O2,eGon2035,81140,O2,O2,0.005233972602739726
81141 O2,eGon2035,81141,O2,O2,0.00587731506849315
81142 O2,eGon2035,81142,O2,O2,0.006215342465753422
81143 O2,eGon2035,81143,O2,O2,0.00796
81144 O2,eGon2035,81144,O2,O2,0.005888219178082191
81145 O2,eGon2035,81145,O2,O2,0.0069786301369863
81146 O2,eGon2035,81146,O2,O2,0.005343013698630137
81147 O2,eGon2035,81147,O2,O2,0.004688767123287671
81148 O2,eGon2035,81148,O2,O2,0.00535173698630137
81149 O2,eGon2035,81149,O2,O2,0.004444515068493151
81150 O2,eGon2035,81150,O2,O2,0.004688767123287671
81151 O2,eGon2035,81151,O2,O2,0.005353917808219178
81152 O2,eGon2035,81152,O2,O2,0.005742104109589041
81153 O2,eGon2035,81153,O2,O2,0.005035517808219178
81154 O2,eGon2035,81154,O2,O2,0.00486323287671233
81155 O2,eGon2035,81155,O2,O2,0.008324197260273973
81156 O2,eGon2035,81156,O2,O2,0.005796624657534247
81157 O2,eGon2035,81157,O2,O2,0.005063868493150685
81158 O2,eGon2035,81158,O2,O2,0.00447068493150685
81159 O2,eGon2035,81159,O2,O2,0.00455573698630137
81160 O2,eGon2035,81160,O2,O2,0.005515298630136987
81161 O2,eGon2035,81161,O2,O2,0.005711572602739727
81162 O2,eGon2035,81162,O2,O2,0.005148920547945205
81163 O2,eGon2035,81163,O2,O2,0.004965731506849314
81164 O2,eGon2035,81164,O2,O2,0.0049809972602739725
81165 O2,eGon2035,81165,O2,O2,0.00524269589041096
81166 O2,eGon2035,81166,O2,O2,0.008494301369863013
81167 O2,eGon2035,81167,O2,O2,0.004651693150684932
81168 O2,eGon2035,81168,O2,O2,0.005303758904109589
81169 O2,eGon2035,81169,O2,O2,0.0070069808219178084
81170 O2,eGon2035,81170,O2,O2,0.005990717808219177
81171 O2,eGon2035,81171,O2,O2,0.006082312328767124
81172 O2,eGon2035,81172,O2,O2,0.009146367123287669
81173 O2,eGon2035,81173,O2,O2,0.006472679452054794
81174 O2,eGon2035,81174,O2,O2,0.004613698630136987
81175 O2,eGon2035,81175,O2,O2,0.004710575342465754
81176 O2,eGon2035,81176,O2,O2,0.006542465753424657
81177 O2,eGon2035,81177,O2,O2,0.005301578082191781
81178 O2,eGon2035,81178,O2,O2,0.006542465753424657
81179 O2,eGon2035,81179,O2,O2,0.005934016438356163
81180 O2,eGon2035,81180,O2,O2,0.006542465753424657
81181 O2,eGon2035,81181,O2,O2,0.006542465753424657
81182 O2,eGon2035,81182,O2,O2,0.006542465753424657
81183 O2,eGon2035,81183,O2,O2,0.004625523287671233
81184 O2,eGon2035,81184,O2,O2,0.004385632876712328
81185 O2,eGon2035,81185,O2,O2,0.005205621917808219
81186 O2,eGon2035,81186,O2,O2,0.00533865205479452
81187 O2,eGon2035,81187,O2,O2,0.004613698630136987
81188 O2,eGon2035,81188,O2,O2,0.012216964383561641
81189 O2,eGon2035,81189,O2,O2,0.005414980821917808
81190 O2,eGon2035,81190,O2,O2,0.004778180821917808
81191 O2,eGon2035,81191,O2,O2,0.004876317808219178
81192 O2,eGon2035,81192,O2,O2,0.005061687671232876
81193 O2,eGon2035,81193,O2,O2,0.006274224657534247
81194 O2,eGon2035,81194,O2,O2,0.004662597260273973
81195 O2,eGon2035,81195,O2,O2,0.005526202739726028
81196 O2,eGon2035,81196,O2,O2,0.005015890410958904
81197 O2,eGon2035,81197,O2,O2,0.0047978082191780826
81198 O2,eGon2035,81198,O2,O2,0.005888219178082191
81199 O2,eGon2035,81199,O2,O2,0.0047978082191780826
81200 O2,eGon2035,81200,O2,O2,0.005452054794520548
81201 O2,eGon2035,81201,O2,O2,0.0047978082191780826
81202 O2,eGon2035,81202,O2,O2,0.005452054794520548
81203 O2,eGon2035,81203,O2,O2,0.0047978082191780826
81204 O2,eGon2035,81204,O2,O2,0.005233972602739726
81205 O2,eGon2035,81205,O2,O2,0.0047978082191780826
81206 O2,eGon2035,81206,O2,O2,0.00567013698630137
81207 O2,eGon2035,81207,O2,O2,0.00483706301369863
81208 O2,eGon2035,81208,O2,O2,0.0071901698630136976
81209 O2,eGon2035,81209,O2,O2,0.005401895890410958
81210 O2,eGon2035,81210,O2,O2,0.005140197260273972
81211 O2,eGon2035,81211,O2,O2,0.005886038356164383
81212 O2,eGon2035,81212,O2,O2,0.004437972602739726
81213 O2,eGon2035,81213,O2,O2,0.004839243835616438
81214 O2,eGon2035,81214,O2,O2,0.006106301369863013
81215 O2,eGon2035,81215,O2,O2,0.006516295890410959
81216 O2,eGon2035,81216,O2,O2,0.005888219178082191
81217 O2,eGon2035,81217,O2,O2,0.006542465753424657
81218 O2,eGon2035,81218,O2,O2,0.005713753424657533
81219 O2,eGon2035,81219,O2,O2,0.004656054794520548
81220 O2,eGon2035,81220,O2,O2,0.0057181150684931506
81221 O2,eGon2035,81221,O2,O2,0.006422520547945205
81222 O2,eGon2035,81222,O2,O2,0.004782542465753424
81223 O2,eGon2035,81223,O2,O2,0.005070410958904109
81224 O2,eGon2035,81224,O2,O2,0.005886038356164383
81225 O2,eGon2035,81225,O2,O2,0.004613698630136987
81226 O2,eGon2035,81226,O2,O2,0.005652690410958904
81227 O2,eGon2035,81227,O2,O2,0.009268493150684932
81228 O2,eGon2035,81228,O2,O2,0.005923112328767122
81229 O2,eGon2035,81229,O2,O2,0.005591627397260274
81230 O2,eGon2035,81230,O2,O2,0.005452054794520548
81231 O2,eGon2035,81231,O2,O2,0.005026794520547945
81232 O2,eGon2035,81232,O2,O2,0.0047978082191780826
81233 O2,eGon2035,81233,O2,O2,0.004579726027397261
81234 O2,eGon2035,81234,O2,O2,0.004613698630136987
81235 O2,eGon2035,81235,O2,O2,0.006115024657534247
81236 O2,eGon2035,81236,O2,O2,0.006215342465753422
81237 O2,eGon2035,81237,O2,O2,0.005031156164383562
81238 O2,eGon2035,81238,O2,O2,0.00577917808219178
81239 O2,eGon2035,81239,O2,O2,0.005423704109589041
81240 O2,eGon2035,81240,O2,O2,0.004433610958904109
81241 O2,eGon2035,81241,O2,O2,0.004533928767123288
81242 O2,eGon2035,81242,O2,O2,0.005031156164383562
81243 O2,eGon2035,81243,O2,O2,0.004586268493150685
81244 O2,eGon2035,81244,O2,O2,0.006708208219178082
81245 O2,eGon2035,81245,O2,O2,0.004946104109589041
81246 O2,eGon2035,81246,O2,O2,0.006106301369863013
81247 O2,eGon2035,81247,O2,O2,0.006106301369863013
81248 O2,eGon2035,81248,O2,O2,0.004579726027397261
81249 O2,eGon2035,81249,O2,O2,0.004427068493150685
81250 O2,eGon2035,81250,O2,O2,0.005622158904109589
81251 O2,eGon2035,81251,O2,O2,0.005072591780821917
81252 O2,eGon2035,81252,O2,O2,0.006228427397260274
81253 O2,eGon2035,81253,O2,O2,0.007820427397260273
81254 O2,eGon2035,81254,O2,O2,0.007414794520547945
81255 O2,eGon2035,81255,O2,O2,0.005257961643835616
81256 O2,eGon2035,81256,O2,O2,0.0075238356164383565
81257 O2,eGon2035,81257,O2,O2,0.008287123287671233
81258 O2,eGon2035,81258,O2,O2,0.0047716383561643835
81259 O2,eGon2035,81259,O2,O2,0.0050551452054794525
81260 O2,eGon2035,81260,O2,O2,0.005279769863013698
81261 O2,eGon2035,81261,O2,O2,0.008470312328767122
81262 O2,eGon2035,81262,O2,O2,0.005888219178082191
81263 O2,eGon2035,81263,O2,O2,0.005888219178082191
81264 O2,eGon2035,81264,O2,O2,0.005116208219178082
81265 O2,eGon2035,81265,O2,O2,0.00567013698630137
81266 O2,eGon2035,81266,O2,O2,0.005015890410958904
81267 O2,eGon2035,81267,O2,O2,0.00447068493150685
81268 O2,eGon2035,81268,O2,O2,0.005124931506849315
81269 O2,eGon2035,81269,O2,O2,0.005809709589041096
81270 O2,eGon2035,81270,O2,O2,0.00511838904109589
81271 O2,eGon2035,81271,O2,O2,0.0047978082191780826
81272 O2,eGon2035,81272,O2,O2,0.00567013698630137
81273 O2,eGon2035,81273,O2,O2,0.00567013698630137
81274 O2,eGon2035,81274,O2,O2,0.00567013698630137
81275 O2,eGon2035,81275,O2,O2,0.005452054794520548
81276 O2,eGon2035,81276,O2,O2,0.0050180712328767125
81277 O2,eGon2035,81277,O2,O2,0.004481589041095891
81278 O2,eGon2035,81278,O2,O2,0.005731199999999999
81279 O2,eGon2035,81279,O2,O2,0.00567013698630137
81280 O2,eGon2035,81280,O2,O2,0.0047978082191780826
81281 O2,eGon2035,81281,O2,O2,0.004499035616438356
81282 O2,eGon2035,81282,O2,O2,0.005233972602739726
81283 O2,eGon2035,81283,O2,O2,0.004579726027397261
81284 O2,eGon2035,81284,O2,O2,0.004575364383561644
81285 O2,eGon2035,81285,O2,O2,0.004994082191780822
81286 O2,eGon2035,81286,O2,O2,0.013521095890410957
81287 O2,eGon2035,81287,O2,O2,0.00447068493150685
81288 O2,eGon2035,81288,O2,O2,0.005997260273972602
81289 O2,eGon2035,81289,O2,O2,0.00567013698630137
81290 O2,eGon2035,81290,O2,O2,0.005015890410958904
81291 O2,eGon2035,81291,O2,O2,0.00577917808219178
81292 O2,eGon2035,81292,O2,O2,0.005452054794520548
81293 O2,eGon2035,81293,O2,O2,0.004688767123287671
81294 O2,eGon2035,81294,O2,O2,0.005124931506849315
81295 O2,eGon2035,81295,O2,O2,0.005162005479452054
81296 O2,eGon2035,81296,O2,O2,0.005103123287671233
81297 O2,eGon2035,81297,O2,O2,0.004579726027397261
81298 O2,eGon2035,81298,O2,O2,0.005092219178082193
81299 O2,eGon2035,81299,O2,O2,0.005591627397260274
81300 O2,eGon2035,81300,O2,O2,0.004760734246575343
81301 O2,eGon2035,81301,O2,O2,0.00701570410958904
81302 O2,eGon2035,81302,O2,O2,0.004858871232876712
81303 O2,eGon2035,81303,O2,O2,0.007275221917808218
81304 O2,eGon2035,81304,O2,O2,0.005452054794520548
81305 O2,eGon2035,81305,O2,O2,0.005452054794520548
81306 O2,eGon2035,81306,O2,O2,0.005452054794520548
81307 O2,eGon2035,81307,O2,O2,0.005452054794520548
81308 O2,eGon2035,81308,O2,O2,0.005452054794520548
81309 O2,eGon2035,81309,O2,O2,0.005452054794520548
81310 O2,eGon2035,81310,O2,O2,0.0062087999999999996
81311 O2,eGon2035,81311,O2,O2,0.006019068493150683
81312 O2,eGon2035,81312,O2,O2,0.004627704109589041
81313 O2,eGon2035,81313,O2,O2,0.0044030794520547945
81314 O2,eGon2035,81314,O2,O2,0.0047978082191780826
81315 O2,eGon2035,81315,O2,O2,0.005015890410958904
81316 O2,eGon2035,81316,O2,O2,0.005452054794520548
81317 O2,eGon2035,81317,O2,O2,0.004613698630136987
81318 O2,eGon2035,81318,O2,O2,0.004579726027397261
81319 O2,eGon2035,81319,O2,O2,0.004688767123287671
81320 O2,eGon2035,81320,O2,O2,0.0055327452054794515
81321 O2,eGon2035,81321,O2,O2,0.004880679452054794
81322 O2,eGon2035,81322,O2,O2,0.0049068493150684935
81323 O2,eGon2035,81323,O2,O2,0.005430246575342466
81324 O2,eGon2035,81324,O2,O2,0.005591627397260274
81325 O2,eGon2035,81325,O2,O2,0.005432427397260273
81326 O2,eGon2035,81326,O2,O2,0.004492493150684932
81327 O2,eGon2035,81327,O2,O2,0.0065751780821917795
81328 O2,eGon2035,81328,O2,O2,0.005517479452054794
81329 O2,eGon2035,81329,O2,O2,0.004398717808219178
81330 O2,eGon2035,81330,O2,O2,0.0049068493150684935
81331 O2,eGon2035,81331,O2,O2,0.0049548273972602735
81332 O2,eGon2035,81332,O2,O2,0.005015890410958904
81333 O2,eGon2035,81333,O2,O2,0.005899123287671233
81334 O2,eGon2035,81334,O2,O2,0.0047978082191780826
81335 O2,eGon2035,81335,O2,O2,0.004579726027397261
81336 O2,eGon2035,81336,O2,O2,0.005015890410958904
81337 O2,eGon2035,81337,O2,O2,0.007222882191780821
81338 O2,eGon2035,81338,O2,O2,0.004579726027397261
81339 O2,eGon2035,81339,O2,O2,0.005561095890410959
81340 O2,eGon2035,81340,O2,O2,0.005015890410958904
81341 O2,eGon2035,81341,O2,O2,0.0047978082191780826
81342 O2,eGon2035,81342,O2,O2,0.0047978082191780826
81343 O2,eGon2035,81343,O2,O2,0.0045731835616438345
81344 O2,eGon2035,81344,O2,O2,0.005015890410958904
81345 O2,eGon2035,81345,O2,O2,0.005124931506849315
81346 O2,eGon2035,81346,O2,O2,0.0047978082191780826
81347 O2,eGon2035,81347,O2,O2,0.0047978082191780826
81348 O2,eGon2035,81348,O2,O2,0.0047978082191780826
81349 O2,eGon2035,81349,O2,O2,0.0047978082191780826
81350 O2,eGon2035,81350,O2,O2,0.0047978082191780826
81351 O2,eGon2035,81351,O2,O2,0.006522838356164383
81352 O2,eGon2035,81352,O2,O2,0.004579726027397261
81353 O2,eGon2035,81353,O2,O2,0.004613698630136987
81354 O2,eGon2035,81354,O2,O2,0.004394356164383563
81355 O2,eGon2035,81355,O2,O2,0.004625523287671233
81356 O2,eGon2035,81356,O2,O2,0.00567013698630137
81357 O2,eGon2035,81357,O2,O2,0.004778180821917808
81358 O2,eGon2035,81358,O2,O2,0.0047978082191780826
81359 O2,eGon2035,81359,O2,O2,0.004601534246575342
81360 O2,eGon2035,81360,O2,O2,0.004708394520547945
81361 O2,eGon2035,81361,O2,O2,0.00653810410958904
81362 O2,eGon2035,81362,O2,O2,0.005367002739726026
81363 O2,eGon2035,81363,O2,O2,0.004613698630136987
81364 O2,eGon2035,81364,O2,O2,0.004483769863013698
81365 O2,eGon2035,81365,O2,O2,0.004688767123287671
81366 O2,eGon2035,81366,O2,O2,0.004725841095890411
81367 O2,eGon2035,81367,O2,O2,0.007414794520547945
81368 O2,eGon2035,81368,O2,O2,0.00447068493150685
81369 O2,eGon2035,81369,O2,O2,0.00447068493150685
81370 O2,eGon2035,81370,O2,O2,0.00567013698630137
81371 O2,eGon2035,81371,O2,O2,0.004542652054794521
81372 O2,eGon2035,81372,O2,O2,0.00529067397260274
81373 O2,eGon2035,81373,O2,O2,0.004613698630136987
81374 O2,eGon2035,81374,O2,O2,0.004613698630136987
81375 O2,eGon2035,81375,O2,O2,0.004613698630136987
81376 O2,eGon2035,81376,O2,O2,0.004613698630136987
81377 O2,eGon2035,81377,O2,O2,0.004613698630136987
81378 O2,eGon2035,81378,O2,O2,0.004613698630136987
81379 O2,eGon2035,81379,O2,O2,0.004613698630136987
81380 O2,eGon2035,81380,O2,O2,0.005428065753424657
81381 O2,eGon2035,81381,O2,O2,0.004613698630136987
81382 O2,eGon2035,81382,O2,O2,0.004613698630136987
81383 O2,eGon2035,81383,O2,O2,0.004613698630136987
81384 O2,eGon2035,81384,O2,O2,0.004688767123287671
81385 O2,eGon2035,81385,O2,O2,0.004613698630136987
81386 O2,eGon2035,81386,O2,O2,0.005944920547945204
81387 O2,eGon2035,81387,O2,O2,0.004431430136986301
81388 O2,eGon2035,81388,O2,O2,0.005233972602739726
81389 O2,eGon2035,81389,O2,O2,0.007172723287671233
81390 O2,eGon2035,81390,O2,O2,0.006136832876712329
81391 O2,eGon2035,81391,O2,O2,0.004613698630136987
81392 O2,eGon2035,81392,O2,O2,0.005452054794520548
81393 O2,eGon2035,81393,O2,O2,0.005480405479452055
81394 O2,eGon2035,81394,O2,O2,0.005343013698630137
81395 O2,eGon2035,81395,O2,O2,0.0066733150684931495
81396 O2,eGon2035,81396,O2,O2,0.007414794520547945
81397 O2,eGon2035,81397,O2,O2,0.00567013698630137
81398 CH4_for_industry,eGon2035,81398,,CH4_for_industry,0.0
81398 rural_gas_boiler,eGon2035,81398,,rural_gas_boiler,0.0
81399 CH4_for_industry,eGon2035,81399,,CH4_for_industry,0.0
81399 rural_gas_boiler,eGon2035,81399,,rural_gas_boiler,0.0
81400 CH4_for_industry,eGon2035,81400,,CH4_for_industry,0.0
81400 rural_gas_boiler,eGon2035,81400,,rural_gas_boiler,0.0
81401 CH4_for_industry,eGon2035,81401,,CH4_for_industry,0.0
81401 rural_gas_boiler,eGon2035,81401,,rural_gas_boiler,0.0
81402 CH4_for_industry,eGon2035,81402,,CH4_for_industry,0.0
81402 rural_gas_boiler,eGon2035,81402,,rural_gas_boiler,0.0
81403 CH4_for_industry,eGon2035,81403,,CH4_for_industry,0.0
81403 rural_gas_boiler,eGon2035,81403,,rural_gas_boiler,0.0
81404 CH4_for_industry,eGon2035,81404,,CH4_for_industry,0.0
81404 rural_gas_boiler,eGon2035,81404,,rural_gas_boiler,0.0
81405 CH4_for_industry,eGon2035,81405,,CH4_for_industry,0.0
81405 rural_gas_boiler,eGon2035,81405,,rural_gas_boiler,0.0
81406 CH4_for_industry,eGon2035,81406,,CH4_for_industry,0.0
81406 rural_gas_boiler,eGon2035,81406,,rural_gas_boiler,0.0
81407 CH4_for_industry,eGon2035,81407,,CH4_for_industry,0.0
81407 rural_gas_boiler,eGon2035,81407,,rural_gas_boiler,0.0
81408 CH4_for_industry,eGon2035,81408,,CH4_for_industry,0.0
81408 rural_gas_boiler,eGon2035,81408,,rural_gas_boiler,0.0
81409 CH4_for_industry,eGon2035,81409,,CH4_for_industry,0.0
81409 rural_gas_boiler,eGon2035,81409,,rural_gas_boiler,0.0
81410 CH4_for_industry,eGon2035,81410,,CH4_for_industry,0.0
81410 rural_gas_boiler,eGon2035,81410,,rural_gas_boiler,0.0
81411 CH4_for_industry,eGon2035,81411,,CH4_for_industry,0.0
81411 rural_gas_boiler,eGon2035,81411,,rural_gas_boiler,0.0
81412 CH4_for_industry,eGon2035,81412,,CH4_for_industry,0.0
81412 rural_gas_boiler,eGon2035,81412,,rural_gas_boiler,0.0
81413 CH4_for_industry,eGon2035,81413,,CH4_for_industry,0.0
81413 rural_gas_boiler,eGon2035,81413,,rural_gas_boiler,0.0
81414 CH4_for_industry,eGon2035,81414,,CH4_for_industry,0.0
81414 rural_gas_boiler,eGon2035,81414,,rural_gas_boiler,0.0
81415 CH4_for_industry,eGon2035,81415,,CH4_for_industry,0.0
81415 rural_gas_boiler,eGon2035,81415,,rural_gas_boiler,0.0
81416 CH4_for_industry,eGon2035,81416,,CH4_for_industry,0.0
81416 rural_gas_boiler,eGon2035,81416,,rural_gas_boiler,0.0
81417 CH4_for_industry,eGon2035,81417,,CH4_for_industry,0.0
81417 rural_gas_boiler,eGon2035,81417,,rural_gas_boiler,0.0
81418 CH4_for_industry,eGon2035,81418,,CH4_for_industry,0.0
81418 rural_gas_boiler,eGon2035,81418,,rural_gas_boiler,0.0
81419 CH4_for_industry,eGon2035,81419,,CH4_for_industry,0.0
81419 rural_gas_boiler,eGon2035,81419,,rural_gas_boiler,0.0
81420 CH4_for_industry,eGon2035,81420,,CH4_for_industry,0.0
81420 rural_gas_boiler,eGon2035,81420,,rural_gas_boiler,0.0
81421 CH4_for_industry,eGon2035,81421,,CH4_for_industry,0.0
81421 rural_gas_boiler,eGon2035,81421,,rural_gas_boiler,0.0
81422 CH4_for_industry,eGon2035,81422,,CH4_for_industry,0.0
81422 rural_gas_boiler,eGon2035,81422,,rural_gas_boiler,0.0
81423 CH4_for_industry,eGon2035,81423,,CH4_for_industry,0.0
81423 rural_gas_boiler,eGon2035,81423,,rural_gas_boiler,0.0
81424 CH4_for_industry,eGon2035,81424,,CH4_for_industry,0.0
81424 rural_gas_boiler,eGon2035,81424,,rural_gas_boiler,0.0
81425 CH4_for_industry,eGon2035,81425,,CH4_for_industry,0.0
81425 rural_gas_boiler,eGon2035,81425,,rural_gas_boiler,0.0
81426 CH4_for_industry,eGon2035,81426,,CH4_for_industry,0.0
81426 rural_gas_boiler,eGon2035,81426,,rural_gas_boiler,0.0
81427 CH4_for_industry,eGon2035,81427,,CH4_for_industry,0.0
81427 rural_gas_boiler,eGon2035,81427,,rural_gas_boiler,0.0
81428 CH4_for_industry,eGon2035,81428,,CH4_for_industry,0.0
81428 rural_gas_boiler,eGon2035,81428,,rural_gas_boiler,0.0
81429 CH4_for_industry,eGon2035,81429,,CH4_for_industry,0.0
81429 rural_gas_boiler,eGon2035,81429,,rural_gas_boiler,0.0
81430 CH4_for_industry,eGon2035,81430,,CH4_for_industry,0.0
81430 rural_gas_boiler,eGon2035,81430,,rural_gas_boiler,0.0
81431 CH4_for_industry,eGon2035,81431,,CH4_for_industry,0.0
81431 rural_gas_boiler,eGon2035,81431,,rural_gas_boiler,0.0
81432 CH4_for_industry,eGon2035,81432,,CH4_for_industry,0.0
81432 rural_gas_boiler,eGon2035,81432,,rural_gas_boiler,0.0
81433 CH4_for_industry,eGon2035,81433,,CH4_for_industry,0.0
81433 rural_gas_boiler,eGon2035,81433,,rural_gas_boiler,0.0
81434 CH4_for_industry,eGon2035,81434,,CH4_for_industry,0.0
81434 rural_gas_boiler,eGon2035,81434,,rural_gas_boiler,0.0
81435 CH4_for_industry,eGon2035,81435,,CH4_for_industry,0.0
81435 rural_gas_boiler,eGon2035,81435,,rural_gas_boiler,0.0
81436 CH4_for_industry,eGon2035,81436,,CH4_for_industry,0.0
81436 rural_gas_boiler,eGon2035,81436,,rural_gas_boiler,0.0
81437 CH4_for_industry,eGon2035,81437,,CH4_for_industry,0.0
81437 rural_gas_boiler,eGon2035,81437,,rural_gas_boiler,0.0
81438 CH4_for_industry,eGon2035,81438,,CH4_for_industry,0.0
81438 rural_gas_boiler,eGon2035,81438,,rural_gas_boiler,0.0
81439 CH4_for_industry,eGon2035,81439,,CH4_for_industry,0.0
81439 rural_gas_boiler,eGon2035,81439,,rural_gas_boiler,0.0
81440 CH4_for_industry,eGon2035,81440,,CH4_for_industry,0.0
81440 rural_gas_boiler,eGon2035,81440,,rural_gas_boiler,0.0
81441 CH4_for_industry,eGon2035,81441,,CH4_for_industry,0.0
81441 rural_gas_boiler,eGon2035,81441,,rural_gas_boiler,0.0
81442 CH4_for_industry,eGon2035,81442,,CH4_for_industry,0.0
81442 rural_gas_boiler,eGon2035,81442,,rural_gas_boiler,0.0
81443 CH4_for_industry,eGon2035,81443,,CH4_for_industry,0.0
81443 rural_gas_boiler,eGon2035,81443,,rural_gas_boiler,0.0
81444 CH4_for_industry,eGon2035,81444,,CH4_for_industry,0.0
81444 rural_gas_boiler,eGon2035,81444,,rural_gas_boiler,0.0
81445 CH4_for_industry,eGon2035,81445,,CH4_for_industry,0.0
81445 rural_gas_boiler,eGon2035,81445,,rural_gas_boiler,0.0
81446 CH4_for_industry,eGon2035,81446,,CH4_for_industry,0.0
81446 rural_gas_boiler,eGon2035,81446,,rural_gas_boiler,0.0
81447 CH4_for_industry,eGon2035,81447,,CH4_for_industry,0.0
81447 rural_gas_boiler,eGon2035,81447,,rural_gas_boiler,0.0
81448 CH4_for_industry,eGon2035,81448,,CH4_for_industry,0.0
81448 rural_gas_boiler,eGon2035,81448,,rural_gas_boiler,0.0
81449 CH4_for_industry,eGon2035,81449,,CH4_for_industry,0.0
81449 rural_gas_boiler,eGon2035,81449,,rural_gas_boiler,0.0
81450 CH4_for_industry,eGon2035,81450,,CH4_for_industry,0.0
81450 rural_gas_boiler,eGon2035,81450,,rural_gas_boiler,0.0
81451 CH4_for_industry,eGon2035,81451,,CH4_for_industry,0.0
81451 rural_gas_boiler,eGon2035,81451,,rural_gas_boiler,0.0
81452 CH4_for_industry,eGon2035,81452,,CH4_for_industry,0.0
81452 rural_gas_boiler,eGon2035,81452,,rural_gas_boiler,0.0
81453 CH4_for_industry,eGon2035,81453,,CH4_for_industry,0.0
81453 rural_gas_boiler,eGon2035,81453,,rural_gas_boiler,0.0
81454 CH4_for_industry,eGon2035,81454,,CH4_for_industry,0.0
81454 rural_gas_boiler,eGon2035,81454,,rural_gas_boiler,0.0
81455 CH4_for_industry,eGon2035,81455,,CH4_for_industry,0.0
81455 rural_gas_boiler,eGon2035,81455,,rural_gas_boiler,0.0
81456 CH4_for_industry,eGon2035,81456,,CH4_for_industry,0.0
81456 rural_gas_boiler,eGon2035,81456,,rural_gas_boiler,0.0
81457 CH4_for_industry,eGon2035,81457,,CH4_for_industry,0.0
81457 rural_gas_boiler,eGon2035,81457,,rural_gas_boiler,0.0
81458 CH4_for_industry,eGon2035,81458,,CH4_for_industry,0.0
81458 rural_gas_boiler,eGon2035,81458,,rural_gas_boiler,0.0
81459 CH4_for_industry,eGon2035,81459,,CH4_for_industry,0.0
81459 rural_gas_boiler,eGon2035,81459,,rural_gas_boiler,0.0
81460 CH4_for_industry,eGon2035,81460,,CH4_for_industry,0.0
81460 rural_gas_boiler,eGon2035,81460,,rural_gas_boiler,0.0
81461 CH4_for_industry,eGon2035,81461,,CH4_for_industry,0.0
81461 rural_gas_boiler,eGon2035,81461,,rural_gas_boiler,0.0
81462 CH4_for_industry,eGon2035,81462,,CH4_for_industry,0.0
81462 rural_gas_boiler,eGon2035,81462,,rural_gas_boiler,0.0
81463 CH4_for_industry,eGon2035,81463,,CH4_for_industry,0.0
81463 rural_gas_boiler,eGon2035,81463,,rural_gas_boiler,0.0
81464 CH4_for_industry,eGon2035,81464,,CH4_for_industry,0.0
81464 rural_gas_boiler,eGon2035,81464,,rural_gas_boiler,0.0
81465 CH4_for_industry,eGon2035,81465,,CH4_for_industry,0.0
81465 rural_gas_boiler,eGon2035,81465,,rural_gas_boiler,0.0
81466 CH4_for_industry,eGon2035,81466,,CH4_for_industry,0.0
81466 rural_gas_boiler,eGon2035,81466,,rural_gas_boiler,0.0
81467 CH4_for_industry,eGon2035,81467,,CH4_for_industry,0.0
81467 rural_gas_boiler,eGon2035,81467,,rural_gas_boiler,0.0
81468 CH4_for_industry,eGon2035,81468,,CH4_for_industry,0.0
81468 rural_gas_boiler,eGon2035,81468,,rural_gas_boiler,0.0
81469 CH4_for_industry,eGon2035,81469,,CH4_for_industry,0.0
81469 rural_gas_boiler,eGon2035,81469,,rural_gas_boiler,0.0
81470 rural_gas_boiler,eGon2035,81470,,rural_gas_boiler,0.0
81471 CH4_for_industry,eGon2035,81471,,CH4_for_industry,0.0
